Date,Date.1,UNIONBANK.NS.Open,UNIONBANK.NS.High,UNIONBANK.NS.Low,UNIONBANK.NS.Close,UNIONBANK.NS.Volume,UNIONBANK.NS.Adjusted,log_returns
2014-04-02,2014-04-02,135.600006,145.699997,132.550003,144.0,6702108.0,135.27504,0.06565021446752795
2014-04-03,2014-04-03,145.300003,146.649994,139.800003,142.600006,6597698.0,133.959885,-0.009769649762289669
2014-04-04,2014-04-04,141.600006,144.699997,139.199997,141.75,4321228.0,133.16136200000003,-0.005978748509121168
2014-04-07,2014-04-07,142.0,142.399994,136.350006,138.550003,4551679.0,130.155258,-0.022833610787772685
2014-04-09,2014-04-09,140.0,149.899994,139.25,147.600006,5835549.0,138.65692099999998,0.06327465770978248
2014-04-10,2014-04-10,148.149994,155.600006,145.0,151.850006,7806481.0,142.64941399999995,0.02838728182122363
2014-04-11,2014-04-11,150.899994,158.399994,148.0,155.25,7220339.0,145.843399,0.02214346676742185
2014-04-15,2014-04-15,156.5,156.550003,150.149994,151.699997,5535858.0,142.508484,-0.023131901683393075
2014-04-16,2014-04-16,151.699997,154.699997,144.199997,145.5,5428430.0,136.684143,-0.041728796313952536
2014-04-17,2014-04-17,146.149994,153.449997,145.550003,152.350006,5534733.0,143.119125,0.0460045869664647
2014-04-21,2014-04-21,152.75,157.100006,152.600006,154.600006,5584339.0,145.232773,0.014660460857484738
2014-04-22,2014-04-22,155.0,155.0,149.050003,150.0,4278995.0,140.911499,-0.03020575964224648
2014-04-23,2014-04-23,150.5,153.100006,147.399994,149.050003,4629993.0,140.019058,-0.006353484730234449
2014-04-24,2014-04-24,149.050003,149.050003,149.050003,149.050003,0.0,140.019058,0.0
2014-04-25,2014-04-25,150.399994,154.800003,150.0,153.0,4712167.0,143.729736,0.026156160868083592
2014-04-28,2014-04-28,152.600006,159.699997,150.899994,158.100006,5032057.0,148.52073700000003,0.03278988880704503
2014-04-29,2014-04-29,159.0,159.699997,153.600006,154.449997,3904856.0,145.091873,-0.02335744291818287
2014-04-30,2014-04-30,155.699997,160.600006,148.5,151.149994,7936573.0,141.991821,-0.02159769132217626
2014-05-02,2014-05-02,152.649994,154.699997,151.300003,153.149994,3257171.0,143.87063600000005,0.013145077345860123
2014-05-05,2014-05-05,154.0,159.100006,150.800003,156.149994,4921215.0,146.688873,0.019399298904814618
2014-05-06,2014-05-06,157.100006,158.350006,152.800003,153.550003,3171665.0,144.246399,-0.016790892129763257
2014-05-07,2014-05-07,154.100006,155.800003,147.5,147.899994,3848973.0,138.938721,-0.03748996166180429
2014-05-08,2014-05-08,148.050003,148.800003,134.350006,135.25,15436088.0,127.055206,-0.08941129488957245
2014-05-09,2014-05-09,134.0,148.0,132.399994,145.25,14240642.0,136.449295,0.07133139549287737
2014-05-12,2014-05-12,146.199997,152.0,145.649994,149.449997,6668200.0,140.394821,0.02850552303370346
2014-05-13,2014-05-13,152.0,160.0,147.449997,154.199997,8878614.0,144.857025,0.03128861803905192
2014-05-14,2014-05-14,154.800003,169.449997,153.550003,168.300003,12008525.0,158.102692,0.08749754978242485
2014-05-15,2014-05-15,169.0,178.399994,166.699997,171.199997,11383764.0,160.826996,0.017084456957358718
2014-05-16,2014-05-16,179.300003,204.899994,176.0,182.75,12394275.0,171.67717,0.06528656636415242
2014-05-19,2014-05-19,186.300003,205.0,186.149994,202.899994,10162299.0,190.606277,0.10459412893152732
2014-05-20,2014-05-20,208.449997,217.0,204.100006,207.75,7058419.0,195.16243,0.023622262670632388
2014-05-21,2014-05-21,209.0,212.100006,201.100006,206.800003,5952432.0,194.269974,-0.0045833759757858425
2014-05-22,2014-05-22,209.199997,218.899994,209.100006,214.850006,5685327.0,201.832245,0.038188071856352764
2014-05-23,2014-05-23,216.800003,230.800003,214.199997,228.449997,6781614.0,214.6082,0.061377158018329325
2014-05-26,2014-05-26,233.0,238.0,190.149994,212.399994,8792436.0,199.530685,-0.07284600606475244
2014-05-27,2014-05-27,214.949997,218.5,198.0,215.949997,7388819.0,202.865585,0.0165755828449905
2014-05-28,2014-05-28,215.050003,218.25,207.550003,209.899994,4649805.0,197.182144,-0.028415726469742
2014-05-29,2014-05-29,210.899994,218.449997,208.0,212.100006,7919587.0,199.248871,0.010426761004334928
2014-05-30,2014-05-30,213.0,216.300003,203.449997,206.050003,4552795.0,193.565445,-0.028938979064234264
2014-06-02,2014-06-02,207.899994,220.5,206.5,218.899994,6256048.0,205.636841,0.060496032930389625
2014-06-03,2014-06-03,220.699997,222.550003,214.100006,216.600006,5348021.0,203.476212,-0.01056260157091593
2014-06-04,2014-06-04,214.899994,233.300003,213.5,231.649994,8772049.0,217.614304,0.06717514441435668
2014-06-05,2014-06-05,233.199997,240.300003,227.25,234.850006,8663256.0,220.620453,0.013719569728015912
2014-06-06,2014-06-06,237.0,254.899994,236.899994,252.75,10893976.0,237.435883,0.07345380286798964
2014-06-09,2014-06-09,255.0,259.649994,252.100006,254.5,7076062.0,239.079849,0.006899971656659787
2014-06-10,2014-06-10,254.5,255.550003,238.25,244.75,6995524.0,229.92059300000003,-0.03906359088274414
2014-06-11,2014-06-11,244.0,252.449997,239.199997,242.550003,7098414.0,227.853897,-0.009029380564253842
2014-06-12,2014-06-12,241.0,244.0,233.5,238.699997,4987274.0,224.237167,-0.016000347929606917
2014-06-13,2014-06-13,240.300003,243.0,226.5,229.0,4960404.0,215.124893,-0.041485515845157465
2014-06-16,2014-06-16,229.899994,232.0,216.050003,226.949997,7054883.0,213.199097,-0.008992300323281022
2014-06-17,2014-06-17,226.0,237.949997,223.100006,236.600006,5371316.0,222.264404,0.04164122536964854
2014-06-18,2014-06-18,236.0,240.199997,226.050003,231.399994,6089442.0,217.379456,-0.02222321059092813
2014-06-19,2014-06-19,231.5,234.949997,228.0,230.300003,3722401.0,217.568405,0.0008688352275223464
2014-06-20,2014-06-20,228.050003,230.850006,218.699997,220.0,3845220.0,207.83783,-0.04575519468514866
2014-06-23,2014-06-23,220.550003,228.0,219.550003,226.300003,4036672.0,213.789536,0.028233942311723936
2014-06-24,2014-06-24,226.649994,233.899994,226.600006,231.699997,3584640.0,218.891022,0.023581935070120963
2014-06-25,2014-06-25,232.600006,232.899994,228.100006,229.199997,2268559.0,216.529221,-0.010848481214174477
2014-06-26,2014-06-26,229.5,234.0,226.5,227.399994,2826598.0,214.828735,-0.00788437901905592
2014-06-27,2014-06-27,229.0,231.5,224.399994,226.800003,2636315.0,214.261902,-0.002642021432507136
2014-06-30,2014-06-30,228.0,242.600006,227.850006,240.850006,6482123.0,227.535187,0.060105786702732374
2014-07-01,2014-07-01,243.199997,243.899994,233.75,234.550003,4698322.0,221.583466,-0.02650555438682733
2014-07-02,2014-07-02,237.199997,239.800003,231.550003,233.100006,3587398.0,220.213623,-0.0062012513162228436
2014-07-03,2014-07-03,234.5,238.0,229.949997,230.699997,5028155.0,217.946304,-0.010349368337221776
2014-07-04,2014-07-04,232.449997,233.0,225.100006,228.0,4214469.0,215.395569,-0.011772527042658076
2014-07-07,2014-07-07,228.600006,229.5,222.350006,223.25,3094050.0,210.908157,-0.02105342964512147
2014-07-08,2014-07-08,223.5,224.75,201.149994,204.75,6162341.0,193.430893,-0.08650245727440176
2014-07-09,2014-07-09,205.0,211.399994,197.0,201.699997,8199274.0,190.549484,-0.01500838719500397
2014-07-10,2014-07-10,200.0,212.699997,188.800003,198.449997,10114018.0,187.479156,-0.016244248134688274
2014-07-11,2014-07-11,196.600006,199.75,185.100006,186.649994,5894770.0,176.33149699999996,-0.06130194208353945
2014-07-14,2014-07-14,184.850006,192.600006,181.449997,190.5,4964725.0,179.968658,0.020416984359648
2014-07-15,2014-07-15,192.5,198.600006,191.399994,197.800003,4471106.0,186.865097,0.037604236591696434
2014-07-16,2014-07-16,200.0,205.0,198.399994,202.850006,3876707.0,191.635925,0.025210397862181818
2014-07-17,2014-07-17,203.0,204.199997,199.850006,202.75,3031342.0,191.541443,-0.0004931502213088024
2014-07-18,2014-07-18,199.0,201.300003,196.0,199.899994,3400899.0,188.848999,-0.014156449098150503
2014-07-21,2014-07-21,200.300003,205.199997,196.800003,197.899994,3086018.0,186.959564,-0.0100553904631262
2014-07-22,2014-07-22,198.899994,201.199997,193.199997,197.149994,3049083.0,186.251038,-0.003796927779745829
2014-07-23,2014-07-23,198.899994,201.5,194.0,196.199997,3960760.0,185.353546,-0.004830369611684482
2014-07-24,2014-07-24,196.5,200.350006,194.649994,198.550003,3211249.0,187.573639,0.011906448854291264
2014-07-25,2014-07-25,196.600006,199.199997,190.100006,192.699997,3072358.0,182.047043,-0.029906377942023
2014-07-28,2014-07-28,191.350006,195.399994,191.199997,192.100006,1879314.0,181.480225,-0.003118437098050819
2014-07-30,2014-07-30,192.0,194.100006,188.0,193.5,2459961.0,182.802811,0.007261341762490936
2014-07-31,2014-07-31,191.600006,194.5,190.5,191.25,2727889.0,180.6772,-0.01169602270849257
2014-08-01,2014-08-01,189.350006,205.899994,185.600006,196.699997,17921049.0,185.825912,0.028098264787682403
2014-08-04,2014-08-04,199.0,202.800003,197.0,201.300003,5191241.0,190.1716,0.02311654401081764
2014-08-05,2014-08-05,202.399994,205.699997,199.0,205.050003,7094535.0,193.71431,0.018457622360219084
2014-08-06,2014-08-06,202.899994,208.649994,201.5,202.350006,5996010.0,191.163574,-0.013254974898573302
2014-08-07,2014-08-07,203.0,205.0,200.149994,201.699997,3352659.0,190.549484,-0.0032175505496443435
2014-08-08,2014-08-08,198.050003,199.25,192.100006,193.199997,4012401.0,182.519394,-0.04305548349593291
2014-08-11,2014-08-11,195.899994,197.449997,194.0,196.600006,2121985.0,185.731445,0.017445350410298488
2014-08-12,2014-08-12,199.0,203.25,195.25,200.449997,2015655.0,189.368607,0.01939363099806446
2014-08-13,2014-08-13,199.0,200.0,188.100006,189.899994,4778106.0,179.401825,-0.05406729490679485
2014-08-14,2014-08-14,190.199997,194.5,186.449997,192.100006,3872973.0,181.480225,0.011518572229864963
2014-08-18,2014-08-18,190.550003,200.199997,190.550003,199.550003,2932171.0,188.518356,0.038048686856319236
2014-08-19,2014-08-19,201.399994,204.25,199.5,201.75,4451753.0,190.596741,0.01096451098067863
2014-08-20,2014-08-20,201.0,202.75,196.699997,197.899994,2249938.0,186.959564,-0.019267534259785
2014-08-21,2014-08-21,198.899994,215.0,197.550003,212.899994,11070027.0,201.130325,0.07306072285591014
2014-08-22,2014-08-22,215.0,223.25,214.199997,220.649994,8478072.0,208.451889,0.03575518537679745
2014-08-25,2014-08-25,222.0,224.75,209.100006,211.0,5260797.0,199.335373,-0.044719568739312265
2014-08-26,2014-08-26,209.800003,209.949997,199.75,203.850006,6235672.0,192.580658,-0.034473629103476185
2014-08-27,2014-08-27,205.25,211.100006,204.199997,208.850006,4577668.0,197.30423,0.02423178366291889
2014-08-28,2014-08-28,210.699997,212.800003,202.300003,208.899994,4845163.0,197.351456,0.00023932760581324433
2014-09-01,2014-09-01,210.149994,218.199997,209.5,217.449997,4600216.0,205.428787,0.04011325876236072
2014-09-02,2014-09-02,219.0,220.0,214.649994,216.850006,3272234.0,204.861969,-0.002763008195099559
2014-09-03,2014-09-03,217.5,218.100006,212.75,216.199997,4266828.0,204.247894,-0.003002007610717783
2014-09-04,2014-09-04,214.600006,215.649994,208.800003,211.449997,2919021.0,199.760498,-0.02221528383344129
2014-09-05,2014-09-05,211.5,215.600006,205.800003,208.5,3696886.0,196.973572,-0.014049571505498015
2014-09-08,2014-09-08,210.0,211.399994,207.0,209.600006,2993036.0,198.012772,0.005261966210176715
2014-09-09,2014-09-09,209.399994,210.0,204.800003,205.850006,2665265.0,194.470078,-0.018053223057826532
2014-09-10,2014-09-10,204.399994,204.600006,200.649994,202.699997,3581660.0,191.494217,-0.015420700875553806
2014-09-11,2014-09-11,203.0,210.899994,203.0,210.100006,6499115.0,198.485138,0.03585661605640933
2014-09-12,2014-09-12,210.350006,215.25,207.100006,214.600006,4453705.0,202.736359,0.02119218504306364
2014-09-15,2014-09-15,213.0,223.300003,210.449997,220.449997,5788809.0,208.262939,0.026895000338885037
2014-09-16,2014-09-16,221.5,225.300003,208.0,210.100006,6863237.0,198.485138,-0.04808718538194867
2014-09-17,2014-09-17,213.550003,214.5,207.25,212.800003,3947507.0,201.035873,0.012769138983837358
2014-09-18,2014-09-18,211.899994,223.25,208.949997,221.949997,4081693.0,209.680023,0.042099303934556964
2014-09-19,2014-09-19,223.800003,225.0,214.300003,216.149994,3798838.0,204.200653,-0.02647956513540084
2014-09-22,2014-09-22,212.0,220.75,212.0,218.25,2425237.0,206.18457,0.009668634950352306
2014-09-23,2014-09-23,218.600006,218.600006,208.600006,209.199997,2808735.0,197.634888,-0.042350410087486516
2014-09-24,2014-09-24,210.0,210.899994,201.25,205.25,4377592.0,193.903244,-0.019062036051574083
2014-09-25,2014-09-25,204.699997,205.0,187.0,190.199997,7038818.0,179.685242,-0.07615262773014919
2014-09-26,2014-09-26,188.5,203.800003,182.399994,201.100006,7828567.0,189.982666,0.05572617176784078
2014-09-29,2014-09-29,202.199997,203.0,193.399994,194.350006,4053336.0,183.605835,-0.034141577692549774
2014-09-30,2014-09-30,192.5,198.899994,187.100006,188.800003,5198116.0,178.36264,-0.028972477552395407
2014-10-01,2014-10-01,188.899994,193.399994,185.350006,190.699997,4334825.0,180.157593,0.010013203340976771
2014-10-07,2014-10-07,190.0,193.25,188.25,189.300003,2664611.0,178.83500700000005,-0.0073683523497836126
2014-10-08,2014-10-08,188.899994,196.899994,188.100006,195.350006,3915455.0,184.550537,0.03145970708638845
2014-10-09,2014-10-09,196.300003,205.0,196.300003,203.600006,4254788.0,192.344467,0.04136452426061421
2014-10-10,2014-10-10,200.100006,206.449997,197.600006,200.949997,3587202.0,189.840958,-0.013101205043335009
2014-10-13,2014-10-13,198.600006,208.300003,198.399994,206.949997,3195784.0,195.509247,0.029421019069983068
2014-10-14,2014-10-14,209.5,213.850006,206.149994,212.399994,5241326.0,200.657959,0.025994084471887117
2014-10-15,2014-10-15,212.399994,212.399994,212.399994,212.399994,0.0,200.657959,0.0
2014-10-16,2014-10-16,211.899994,215.300003,206.100006,208.699997,3568905.0,197.162506,-0.017573469766127836
2014-10-17,2014-10-17,210.0,220.0,208.699997,217.550003,4654479.0,205.52327,0.041530971289965635
2014-10-20,2014-10-20,222.0,225.699997,220.300003,222.649994,4172497.0,210.341324,0.023172300107458632
2014-10-21,2014-10-21,224.300003,226.600006,217.550003,219.75,4263342.0,207.601639,-0.013110517391832666
2014-10-22,2014-10-22,222.25,224.25,217.100006,221.449997,2764889.0,209.207657,0.0077062866084531825
2014-10-27,2014-10-27,222.600006,229.0,220.100006,228.0,4098994.0,215.395569,0.02914886062067357
2014-10-28,2014-10-28,229.0,233.350006,229.0,231.949997,3869190.0,219.127182,0.017176107498410254
2014-10-29,2014-10-29,233.5,233.800003,223.100006,225.399994,4070787.0,212.939285,-0.028645222851006125
2014-10-30,2014-10-30,225.0,226.75,221.25,224.25,4682953.0,211.852875,-0.005115030224158268
2014-10-31,2014-10-31,227.0,233.149994,218.300003,225.600006,11429084.0,213.12825,0.0060020492850672005
2014-11-03,2014-11-03,226.5,228.899994,223.699997,225.600006,5088594.0,213.12825,0.0
2014-11-05,2014-11-05,226.100006,227.350006,220.100006,221.050003,2614886.0,208.829773,-0.02037466034885149
2014-11-07,2014-11-07,221.800003,221.800003,213.75,214.550003,4260087.0,202.689117,-0.029846075005473868
2014-11-10,2014-11-10,215.550003,216.449997,210.25,211.949997,2497362.0,200.232849,-0.012192427493649129
2014-11-11,2014-11-11,211.5,219.699997,210.0,219.0,6029224.0,206.893097,0.03272128591057477
2014-11-12,2014-11-12,220.300003,223.850006,218.149994,220.800003,4514959.0,208.593597,0.008185626734333873
2014-11-13,2014-11-13,222.0,223.0,213.75,215.199997,2937142.0,203.303177,-0.02568949932111764
2014-11-14,2014-11-14,214.0,219.899994,213.350006,216.899994,3322284.0,204.909195,0.007868582122834589
2014-11-17,2014-11-17,214.699997,222.5,214.199997,220.949997,4077683.0,208.735306,0.018500041047255774
2014-11-18,2014-11-18,222.5,225.899994,221.399994,223.449997,3776010.0,211.097092,0.011251208463244566
2014-11-19,2014-11-19,222.600006,224.0,216.199997,217.300003,2720297.0,205.287094,-0.027908721349983345
2014-11-20,2014-11-20,215.199997,218.300003,209.300003,211.699997,3113307.0,199.996658,-0.02610880153911932
2014-11-21,2014-11-21,210.050003,216.5,210.050003,211.550003,3628066.0,199.854965,-0.0007087279269635259
2014-11-24,2014-11-24,212.050003,215.5,211.75,212.600006,3441602.0,200.846909,0.004951042611185841
2014-11-25,2014-11-25,214.0,214.0,202.5,204.25,3678562.0,192.958527,-0.040067691289428886
2014-11-26,2014-11-26,202.300003,206.5,200.100006,203.600006,3221183.0,192.344467,-0.0031874162902809644
2014-11-27,2014-11-27,202.050003,206.949997,202.050003,204.550003,2585655.0,193.241943,0.004655130976788158
2014-11-28,2014-11-28,205.149994,217.949997,205.149994,215.25,6959420.0,203.350418,0.0509876934306126
2014-12-01,2014-12-01,215.800003,220.050003,212.850006,217.449997,5340488.0,205.428787,0.010168750678922756
2014-12-02,2014-12-02,215.300003,220.5,211.5,219.25,7345020.0,207.129288,0.008243739407525652
2014-12-03,2014-12-03,219.699997,231.800003,219.649994,222.300003,8294936.0,210.010681,0.01381521332202329
2014-12-04,2014-12-04,222.449997,228.149994,217.050003,226.350006,5266467.0,213.836792,0.01805467851876941
2014-12-05,2014-12-05,226.25,232.25,225.25,227.899994,4887982.0,215.301086,0.006824378634496142
2014-12-08,2014-12-08,227.550003,231.5,223.100006,228.300003,6643364.0,215.678986,0.0017536778213216306
2014-12-09,2014-12-09,227.899994,231.0,215.449997,217.300003,5133747.0,205.287094,-0.04938166835585278
2014-12-10,2014-12-10,218.0,225.75,216.5,223.949997,4933904.0,211.569458,0.030143893244525263
2014-12-11,2014-12-11,223.649994,226.600006,217.550003,220.899994,4875600.0,208.688065,-0.01371272609443519
2014-12-12,2014-12-12,222.600006,224.050003,214.550003,215.300003,3057485.0,203.397659,-0.025677650890605364
2014-12-15,2014-12-15,214.0,217.899994,210.050003,211.5,5229258.0,199.807724,-0.017807450081141596
2014-12-16,2014-12-16,210.0,213.899994,204.0,210.25,7262598.0,198.626831,-0.005927680935156943
2014-12-17,2014-12-17,210.350006,219.25,205.100006,214.699997,6453923.0,202.830826,0.02094441894755672
2014-12-18,2014-12-18,219.899994,223.600006,217.300003,222.149994,3534424.0,209.868973,0.034111135753567716
2014-12-19,2014-12-19,225.0,226.0,220.100006,221.0,2722221.0,208.782547,-0.005190132541722292
2014-12-22,2014-12-22,222.0,229.449997,219.5,228.350006,3010685.0,215.726212,0.032716801292451685
2014-12-23,2014-12-23,228.899994,230.5,222.550003,223.449997,3392112.0,211.097092,-0.021691887345056667
2014-12-24,2014-12-24,223.5,230.0,221.100006,228.25,3609785.0,215.631744,0.021253884520737287
2014-12-26,2014-12-26,229.300003,241.899994,228.649994,240.899994,8689922.0,227.582413,0.053940363919315885
2014-12-29,2014-12-29,242.800003,243.800003,235.399994,236.199997,3615837.0,223.142242,-0.01970300311921136
2014-12-30,2014-12-30,237.0,242.800003,234.199997,241.5,3195567.0,228.149261,0.022190643652712616
2014-12-31,2014-12-31,241.5,243.449997,238.350006,239.399994,2210216.0,226.165329,-0.008733792199074664
2015-01-01,2015-01-01,239.399994,243.899994,238.100006,241.149994,1576572.0,227.818588,0.007283369505037385
2015-01-02,2015-01-02,242.699997,244.75,239.050003,240.300003,2628007.0,227.015594,-0.0035309344198628523
2015-01-05,2015-01-05,240.800003,241.949997,236.350006,237.649994,2628212.0,224.512085,-0.011089174688726722
2015-01-06,2015-01-06,235.800003,235.800003,224.0,225.050003,3287825.0,212.60864300000003,-0.05447641757697763
2015-01-07,2015-01-07,224.100006,225.5,217.5,219.5,4234400.0,207.365463,-0.024970360588491225
2015-01-08,2015-01-08,223.149994,230.649994,221.699997,229.300003,3828465.0,216.623703,0.04367900240961031
2015-01-09,2015-01-09,229.350006,231.899994,226.699997,230.399994,3521466.0,217.662872,0.004785646359383833
2015-01-12,2015-01-12,229.699997,237.449997,227.0,235.949997,3086735.0,222.906067,0.02380305143305339
2015-01-13,2015-01-13,238.25,239.5,231.550003,232.699997,2094435.0,219.83572400000003,-0.013869900169672713
2015-01-14,2015-01-14,233.25,233.899994,224.300003,225.350006,3091672.0,212.892075,-0.032095211177606935
2015-01-15,2015-01-15,235.149994,241.0,231.600006,239.300003,5358728.0,226.070877,0.06006321799186321
2015-01-16,2015-01-16,240.0,241.5,235.850006,236.399994,2627583.0,223.331177,-0.012192796703206277
2015-01-19,2015-01-19,237.399994,240.899994,236.199997,237.800003,2096119.0,224.653809,0.0059048221897644035
2015-01-20,2015-01-20,238.0,243.850006,238.0,240.5,3271470.0,227.204529,0.01129002999101658
2015-01-21,2015-01-21,241.300003,248.5,240.550003,247.350006,4245366.0,233.675858,0.02808431220105856
2015-01-22,2015-01-22,248.699997,250.25,245.0,246.699997,3033489.0,233.061783,-0.0026313513219378137
2015-01-23,2015-01-23,250.0,253.5,240.300003,251.399994,4279249.0,237.501938,0.018872201935092647
2015-01-27,2015-01-27,251.5,253.5,232.199997,238.149994,9325874.0,224.984436,-0.054144556962902435
2015-01-28,2015-01-28,236.0,236.5,225.75,226.550003,7240728.0,214.025726,-0.04993500372861703
2015-01-29,2015-01-29,225.0,226.0,214.649994,215.949997,6874912.0,204.011719,-0.047918784477198884
2015-01-30,2015-01-30,216.800003,219.449997,205.949997,209.149994,7105107.0,197.587631,-0.031995251071984754
2015-02-02,2015-02-02,207.199997,213.5,206.0,209.449997,4872273.0,197.871048,0.001433358596353962
2015-02-03,2015-02-03,210.75,214.199997,203.5,205.0,5431579.0,193.667053,-0.02147508277875332
2015-02-04,2015-02-04,206.0,206.800003,199.199997,200.5,5759202.0,189.415833,-0.022195690195295548
2015-02-05,2015-02-05,200.800003,202.449997,191.800003,193.350006,4977043.0,182.661118,-0.03631215091686624
2015-02-06,2015-02-06,192.25,196.550003,189.050003,190.199997,4863939.0,179.685242,-0.016425957254295298
2015-02-09,2015-02-09,189.0,190.0,176.100006,177.550003,6584076.0,167.734573,-0.06882385726151075
2015-02-10,2015-02-10,175.699997,184.199997,172.0,180.399994,5890962.0,170.42700200000004,0.015924256892350108
2015-02-11,2015-02-11,181.550003,183.5,177.25,179.699997,6116861.0,169.765701,-0.0038878072759018782
2015-02-12,2015-02-12,181.449997,182.5,176.5,178.399994,4025448.0,168.537582,-0.007260493508102428
2015-02-13,2015-02-13,179.350006,185.100006,177.600006,181.550003,7227902.0,171.513443,0.01750288487503493
2015-02-16,2015-02-16,183.449997,184.149994,177.850006,179.300003,4316287.0,169.387833,-0.012470692820238938
2015-02-18,2015-02-18,180.0,181.0,177.649994,178.300003,2523664.0,168.44311499999995,-0.0055928591987344225
2015-02-19,2015-02-19,179.300003,179.699997,173.100006,176.199997,3652190.0,166.459198,-0.011847874022686609
2015-02-20,2015-02-20,177.5,183.300003,174.649994,179.850006,4927121.0,169.907425,0.020503507568671253
2015-02-23,2015-02-23,181.0,181.0,176.550003,177.899994,2774892.0,168.065216,-0.010901635347705607
2015-02-24,2015-02-24,178.050003,179.949997,174.5,178.149994,4261543.0,168.301392,0.0014042775542781882
2015-02-25,2015-02-25,179.0,180.699997,174.350006,174.75,2628828.0,165.089355,-0.01926949933499333
2015-02-26,2015-02-26,174.600006,175.149994,165.5,166.649994,5886913.0,157.437149,-0.04746054811809408
2015-02-27,2015-02-27,168.300003,176.199997,167.600006,175.350006,4867104.0,165.656204,0.05088825585037426
2015-03-02,2015-03-02,173.800003,174.800003,169.199997,171.0,4165907.0,161.546677,-0.02512045792876449
2015-03-03,2015-03-03,171.5,174.949997,168.550003,173.850006,4175711.0,164.23912,0.016529292107839492
2015-03-04,2015-03-04,180.649994,183.0,168.699997,170.050003,5947712.0,160.6492,-0.02210030890387671
2015-03-05,2015-03-05,170.800003,172.25,167.600006,171.449997,2967285.0,161.971786,0.008199053791074107
2015-03-09,2015-03-09,170.0,171.800003,166.800003,169.600006,3382807.0,160.22406,-0.01084894894765931
2015-03-10,2015-03-10,170.0,172.350006,168.550003,170.949997,2645679.0,161.499435,0.007928433581381178
2015-03-11,2015-03-11,171.149994,173.0,168.149994,169.899994,2897295.0,160.50749199999996,-0.00616102359621884
2015-03-12,2015-03-12,171.399994,172.449997,170.100006,170.949997,1598980.0,161.499435,0.00616102359621884
2015-03-13,2015-03-13,172.199997,172.600006,168.5,169.149994,2009513.0,159.798935,-0.010585275475339271
2015-03-16,2015-03-16,169.5,170.75,166.050003,169.949997,1951466.0,160.55471799999995,0.004718437858469926
2015-03-17,2015-03-17,171.0,172.350006,168.75,170.800003,2433460.0,161.357742,0.004989093405551871
2015-03-18,2015-03-18,171.100006,173.449997,169.199997,169.649994,2479341.0,160.271301,-0.0067558894690931135
2015-03-19,2015-03-19,171.5,171.649994,168.0,169.25,2352731.0,159.893417,-0.0023605610126713468
2015-03-20,2015-03-20,168.199997,168.949997,163.100006,167.350006,2744764.0,158.09845,-0.011289509265697715
2015-03-23,2015-03-23,167.949997,168.0,164.0,165.800003,1771355.0,156.63414,-0.0093051727864788
2015-03-24,2015-03-24,165.399994,168.199997,160.399994,163.949997,3253167.0,154.886414,-0.011220732081924643
2015-03-25,2015-03-25,164.0,167.199997,161.850006,166.050003,2724295.0,156.870331,0.012727511515937984
2015-03-26,2015-03-26,164.449997,167.600006,161.050003,162.0,3899993.0,153.044205,-0.024692745662069804
2015-03-27,2015-03-27,162.699997,164.699997,154.100006,160.100006,4473270.0,151.249268,-0.01179754400144617
2015-03-30,2015-03-30,161.25,162.699997,157.800003,159.449997,3191228.0,150.635178,-0.004068383483536664
2015-03-31,2015-03-31,160.649994,161.399994,155.699997,156.5,3514147.0,147.848267,-0.01867434885568553
2015-04-01,2015-04-01,156.0,162.600006,154.449997,162.050003,3296223.0,153.091461,0.034849002213696245
2015-04-06,2015-04-06,162.449997,162.850006,158.199997,159.550003,2631318.0,150.72966,-0.015547625973378663
2015-04-07,2015-04-07,160.199997,161.649994,157.199997,157.800003,2972760.0,149.076401,-0.011028968211854284
2015-04-08,2015-04-08,158.699997,160.050003,156.800003,157.100006,2424825.0,148.4151,-0.00444585534060149
2015-04-09,2015-04-09,158.5,161.75,157.100006,160.600006,4888449.0,151.721619,0.022034310158151268
2015-04-10,2015-04-10,161.300003,163.25,159.699997,161.25,3833612.0,152.335678,0.004039106055937047
2015-04-13,2015-04-13,161.800003,166.0,161.800003,163.899994,2444271.0,154.839172,0.01630048444716614
2015-04-15,2015-04-15,164.899994,170.0,164.149994,165.699997,4497004.0,156.539658,0.010922405389480085
2015-04-16,2015-04-16,166.399994,166.800003,162.5,164.0,1856739.0,154.93365500000004,-0.010312390599965582
2015-04-17,2015-04-17,164.600006,166.25,162.199997,164.600006,2333413.0,155.500488,0.0036518768488038593
2015-04-20,2015-04-20,164.5,167.800003,157.199997,158.5,2957984.0,149.737701,-0.0377637664723709
2015-04-21,2015-04-21,158.5,160.100006,156.050003,158.25,3009484.0,149.501526,-0.0015785032691537635
2015-04-22,2015-04-22,159.149994,160.449997,152.899994,156.100006,2928537.0,147.470398,-0.013679136023293736
2015-04-23,2015-04-23,156.600006,157.300003,152.399994,153.0,2264791.0,144.54176299999997,-0.020058981017141875
2015-04-24,2015-04-24,153.149994,153.75,147.199997,147.850006,2359418.0,139.676468,-0.0342396776933267
2015-04-27,2015-04-27,148.0,148.550003,142.199997,142.949997,3784344.0,135.047348,-0.03370336252834871
2015-04-28,2015-04-28,142.949997,144.600006,141.0,143.0,4820724.0,135.09458899999998,0.0003497494761912634
