Date,Date.1,IDFC.NS.Open,IDFC.NS.High,IDFC.NS.Low,IDFC.NS.Close,IDFC.NS.Volume,IDFC.NS.Adjusted,log_returns
2013-05-07,2013-05-07,73.492599,75.64119699999998,73.370499,75.2994,19803505.0,67.152557,0.025950216688992
2013-05-08,2013-05-08,75.88539899999998,76.129501,74.737801,75.690002,17700069.0,67.5009,0.0051739299508932746
2013-05-09,2013-05-09,76.178398,76.862,75.006401,75.2994,9759326.0,67.152557,-0.0051739299508932746
2013-05-10,2013-05-10,75.201698,76.324799,74.85990100000002,75.006401,9238202.0,66.891258,-0.003898715222007354
2013-05-13,2013-05-13,74.542503,75.201698,72.955399,73.175201,6942415.0,65.25817099999999,-0.024717021533714245
2013-05-14,2013-05-14,73.175201,74.542503,72.662399,73.85880300000002,8362732.0,65.867828,0.009298863652856149
2013-05-15,2013-05-15,74.127403,77.447998,74.127403,77.17939799999998,14858249.0,68.82914699999999,0.043977175412355685
2013-05-16,2013-05-16,77.2771,80.573196,77.008499,79.76750200000002,19514131.0,71.137238,0.032983637432674406
2013-05-17,2013-05-17,80.475601,80.792999,78.864098,80.011703,10528289.0,71.355026,0.0030568420133931795
2013-05-20,2013-05-20,80.109398,80.71970400000002,78.35140200000002,78.6688,6877867.0,70.157402,-0.01692646519580343
2013-05-21,2013-05-21,78.8153,79.3769,77.008499,78.058403,8429653.0,69.613052,-0.007789239237100176
2013-05-22,2013-05-22,78.57109799999998,78.57109799999998,77.154999,77.594498,6270711.0,69.199341,-0.0059607390377989225
2013-05-23,2013-05-23,76.7155,77.008499,73.932098,75.323799,8643405.0,67.174316,-0.029700367366685576
2013-05-24,2013-05-24,76.471298,76.471298,74.249496,75.81210300000002,7156804.0,67.60979499999999,0.006461896911940102
2013-05-27,2013-05-27,76.056297,77.05729699999998,74.518097,76.691101,5703773.0,68.393684,0.011527612181547298
2013-05-28,2013-05-28,76.7155,78.204903,76.3004,77.05729699999998,7725057.0,68.720261,0.004763594506048463
2013-05-29,2013-05-29,76.691101,77.05729699999998,74.957497,75.909798,8854193.0,67.696907,-0.015003583668955043
2013-05-30,2013-05-30,75.323799,76.031898,74.078598,74.737801,11011310.0,66.65171099999999,-0.015559774307719819
2013-05-31,2013-05-31,74.273903,74.42040300000002,69.488297,70.660301,24761962.0,63.01536899999999,-0.05610206869212586
2013-06-03,2013-06-03,70.80680100000002,72.027603,70.4161,71.368401,7553240.0,63.646866,0.009971436749818707
2013-06-04,2013-06-04,71.295097,73.394897,70.635902,71.929901,12188013.0,64.147614,0.007836810522785065
2013-06-05,2013-06-05,71.417198,72.760101,70.855598,71.783401,5760084.0,64.01696,-0.0020388480401711817
2013-06-06,2013-06-06,71.221901,73.22399899999998,70.440598,72.491501,9508503.0,64.648445,0.009816004084350459
2013-06-07,2013-06-07,72.27179699999998,73.785599,71.636902,71.978798,10654916.0,64.191216,-0.007097673432757468
2013-06-10,2013-06-10,72.27179699999998,72.97979699999998,70.001099,70.5382,5713115.0,62.906483,-0.02021715214727049
2013-06-11,2013-06-11,69.830101,70.440598,67.925697,68.243103,11811459.0,60.859703,-0.033077962353358366
2013-06-12,2013-06-12,67.632698,70.391701,67.486198,69.634804,10033874.0,62.10083,0.020188089985230032
2013-06-13,2013-06-13,68.8535,69.439499,67.217598,67.754799,8285690.0,60.424229,-0.027369187500788428
2013-06-14,2013-06-14,68.8535,70.61150400000002,68.707001,69.952202,7836987.0,62.383888,0.031916870017713705
2013-06-17,2013-06-17,69.683601,71.02649699999998,68.243103,70.660301,6910237.0,63.01536899999999,0.010071612114447959
2013-06-18,2013-06-18,70.074303,71.05100300000002,69.488297,69.73249799999999,5357244.0,62.18795,-0.013217397947406615
2013-06-19,2013-06-19,71.417198,72.100899,70.074303,70.391701,12734386.0,62.775829,0.009408859776983471
2013-06-20,2013-06-20,69.317398,69.317398,66.240997,66.607201,18071929.0,59.400787,-0.055262635411438936
2013-06-21,2013-06-21,65.923599,67.022301,64.727203,66.582802,15415704.0,59.379032,-0.00036630802145420915
2013-06-24,2013-06-24,65.923599,66.582802,64.14119699999999,65.581703,11871100.0,58.48624399999999,-0.015149586129949988
2013-06-25,2013-06-25,65.581703,66.363098,64.238899,64.8004,17538909.0,57.789471,-0.011984984832728252
2013-06-26,2013-06-26,65.2155,65.801498,62.3344,62.725101,12855209.0,55.938702,-0.03255011238258554
2013-06-27,2013-06-27,63.481998,64.38539899999999,60.6497,61.5042,26044247.0,54.849895,-0.01965621166471365
2013-06-28,2013-06-28,62.139099,63.5308,61.528702,62.578602,29506341.0,55.808052,0.01731788764448794
2013-07-01,2013-07-01,62.993599,63.848202,62.5541,63.262199,24006740.0,56.417686,0.010864530855740462
2013-07-02,2013-07-02,63.823799,65.142303,63.726101,64.483002,15556392.0,57.506409,0.01911371155369324
2013-07-03,2013-07-03,63.481998,63.921501,60.332298,60.625301,23376925.0,54.066086,-0.06168928933341222
2013-07-04,2013-07-04,60.942699,61.577499,58.9161,60.6008,24594933.0,54.044231,-0.00040430924456025247
2013-07-05,2013-07-05,61.528702,63.579601,61.186798,63.3843,24364405.0,56.526585,0.044908254577264106
2013-07-08,2013-07-08,62.3344,62.603001,61.13800000000001,61.675201,13864683.0,55.002396,-0.02733431054089408
2013-07-09,2013-07-09,62.505299,62.993599,61.7728,62.3344,11848029.0,55.590275,0.010631527966077137
2013-07-10,2013-07-10,62.847099,63.359901,62.2612,62.578602,15278144.0,55.808052,0.003909884166091615
2013-07-11,2013-07-11,63.481998,64.702797,63.481998,63.726101,11304188.0,56.831402,0.01817086502121956
2013-07-12,2013-07-12,64.214401,66.240997,63.896999,65.85030400000001,23521927.0,58.72578000000001,0.032789787631178235
2013-07-15,2013-07-15,66.363098,67.5839,65.532898,67.3153,17856504.0,60.032272,0.02200347158580573
2013-07-16,2013-07-16,64.214401,64.214401,61.821701,62.456501,39223287.0,55.699165,-0.07491712849280674
2013-07-17,2013-07-17,62.505299,63.359901,60.258999,62.3344,24606216.0,55.590275,-0.0019568799114884072
2013-07-18,2013-07-18,61.7728,62.920399,60.893799,62.456501,15838908.0,58.123524,0.044562194150667984
2013-07-19,2013-07-19,62.505299,62.773899,60.429901,61.5042,14929931.0,57.237289,-0.015364878454701802
2013-07-22,2013-07-22,61.040298,62.2612,60.6497,60.893799,8524653.0,56.66923900000001,-0.009974050112492527
2013-07-23,2013-07-23,61.553101,63.237801,61.2845,62.798302,8643003.0,58.441612,0.03079662887923451
2013-07-24,2013-07-24,61.626301,61.626301,57.036098,57.402302,22963072.0,53.419968,-0.08984356169369834
2013-07-25,2013-07-25,56.694302,58.598701,56.3769,56.9384,30444648.0,52.988247,-0.008114474411125894
2013-07-26,2013-07-26,57.377899,58.305698,56.010601,56.547798,22998859.0,52.62474399999999,-0.006883706861290585
2013-07-29,2013-07-29,56.206001,56.791901,53.764301,54.008499,25123243.0,50.261608,-0.04594490214586866
2013-07-30,2013-07-30,54.154999,55.497898,53.1539,54.7654,24261492.0,50.966003,0.01391727736262327
2013-07-31,2013-07-31,54.814201,55.2537,53.007401,53.471298,27182117.0,49.761681,-0.02391357258473104
2013-08-01,2013-08-01,54.008499,54.643299,49.345001,51.396,25662714.0,47.830357,-0.0395847084155414
2013-08-02,2013-08-02,51.273899,52.006401,49.833302,50.5658,12176668.0,47.057751,-0.016284929497132342
2013-08-05,2013-08-05,50.3461,52.494701,49.7845,51.6646,11486061.0,48.080322,0.02149739527391992
2013-08-06,2013-08-06,51.078602,51.493599,49.8577,50.2728,9018048.0,46.78508,-0.027308638699722557
2013-08-07,2013-08-07,50.297199,52.5924,49.808899,51.93310200000001,25289183.0,48.330193,0.032492130551688536
2013-08-08,2013-08-08,52.2994,53.398102,52.0308,52.2994,11379233.0,48.671082,0.0070285757243939715
2013-08-12,2013-08-12,52.2994,53.61780200000001,50.785599,52.860901,20178522.0,49.193626,0.01067900730777227
2013-08-13,2013-08-13,51.908699,55.2537,51.908699,54.887501,17109109.0,51.079632,0.037621764493069865
2013-08-14,2013-08-14,55.131599,55.766499,54.325901,54.6922,12367728.0,50.897877,-0.003564613300278019
2013-08-16,2013-08-16,53.959702,54.057301,51.298302,52.128399,19612064.0,48.511944,-0.0480111777871528
2013-08-19,2013-08-19,51.273899,51.762199,48.148602,49.345001,26391886.0,45.921646,-0.05487343934904665
2013-08-20,2013-08-20,48.343899,50.9809,47.440601,50.4193,18129571.0,46.921417,0.021537627353628075
2013-08-21,2013-08-21,53.007401,53.7155,48.636902,49.051998,14939519.0,45.648972,-0.02749313605042181
2013-08-22,2013-08-22,48.7346,50.712299,48.270699,49.5648,18944721.0,46.126198,0.010399987303292502
2013-08-23,2013-08-23,50.077499,51.127399,49.613602,50.663502,11505364.0,47.148674,0.021924810749212043
2013-08-26,2013-08-26,50.663502,51.4692,45.902302,46.2686,41190713.0,43.058674,-0.09074218845087234
2013-08-27,2013-08-27,43.9002,43.9002,38.333302,38.626301,101384073.0,35.946568,-0.1805300835364716
2013-08-28,2013-08-28,38.626301,39.896,37.1614,38.992599,68309905.0,36.287453,0.009438420453061092
2013-08-29,2013-08-29,39.7006,40.701698,38.626301,40.1646,40670013.0,37.378147,0.0296141946970101
2013-08-30,2013-08-30,40.286598,41.776001,38.6996,39.310001,139972005.0,36.582832,-0.021507169514234814
2013-09-02,2013-09-02,40.140099,40.970299,39.505299,40.774899,30147623.0,37.946102,0.03658772514785325
2013-09-03,2013-09-03,41.1656,41.1656,38.528702,38.723999,23927198.0,36.037487,-0.05160708223957755
2013-09-04,2013-09-04,38.821701,39.847099,38.431,39.041401,21164810.0,36.33287,0.008163138957034466
2013-09-05,2013-09-05,40.0425,42.1423,40.0425,41.556301,35854429.0,38.673298,0.0624265465476661
2013-09-06,2013-09-06,41.946899,43.1189,40.579601,42.7038,31359584.0,39.741184,0.027238642604819674
2013-09-10,2013-09-10,43.4119,44.290901,42.8992,43.534,26170293.0,40.51379,0.019254379646155062
2013-09-11,2013-09-11,43.509602,45.3652,42.996799,45.047798,30153920.0,41.922562,0.03418174457268286
2013-09-12,2013-09-12,48.124199,48.758999,45.9268,46.317402,85183953.0,43.104088,0.027793687242268827
2013-09-13,2013-09-13,46.244202,47.342899,45.829102,46.439499,15504154.0,43.217716,0.002632661977934436
2013-09-16,2013-09-16,47.562599,48.783401,45.462799,46.0732,22580497.0,42.876831,-0.007918893664064619
2013-09-17,2013-09-17,45.902302,45.902302,44.608299,45.194302,13970668.0,42.058903,-0.01926052196711137
2013-09-18,2013-09-18,44.974499,46.6348,44.974499,46.439499,20228691.0,43.217716,0.027179415631175985
2013-09-19,2013-09-19,48.832298,50.541401,48.343899,50.077499,34927167.0,46.603325,0.07542138673983079
2013-09-20,2013-09-20,50.077499,50.3461,45.707001,48.368401,69911748.0,45.012802,-0.034724952317584545
2013-09-23,2013-09-23,48.148602,48.2463,45.291901,45.560501,33559670.0,42.3997,-0.05980565145873529
2013-09-24,2013-09-24,44.7304,46.390701,44.7304,44.925701,20066217.0,41.808937,-0.014031166235501935
2013-09-25,2013-09-25,44.974499,45.389599,43.0457,43.973499,26442844.0,40.922798,-0.02142280443827449
2013-09-26,2013-09-26,43.924599,44.8769,43.827,44.3885,16023387.0,41.309006,0.009393223081305637
2013-09-27,2013-09-27,44.901299,44.901299,43.241001,43.387501,14430186.0,40.377453,-0.02280900403347053
2013-09-30,2013-09-30,42.972401,43.387501,42.1423,42.996799,11571558.0,40.013859,-0.009045666009907194
2013-10-01,2013-10-01,43.460701,44.535,43.070099,44.364101,11608591.0,41.286301,0.03130488092347239
2013-10-03,2013-10-03,44.5839,46.292999,44.3885,46.1465,15758332.0,42.945049,0.03939061818302525
2013-10-04,2013-10-04,45.7314,46.537201,45.1698,45.5849,15738823.0,42.422405,-0.012244725727184049
2013-10-07,2013-10-07,45.707001,47.074299,44.925701,46.732498,21966599.0,43.490387,0.024863282682685558
2013-10-08,2013-10-08,48.0998,48.343899,45.633801,45.829102,25233767.0,42.649666,-0.01952048244436577
2013-10-09,2013-10-09,45.316299,47.6115,44.974499,47.2696,18438525.0,43.990231,0.030948143817326468
2013-10-10,2013-10-10,47.587101,47.855598,46.708099,47.709099,15861340.0,44.399235,0.009254653019721726
2013-10-11,2013-10-11,48.343899,48.466,47.1231,47.782398,18966237.0,44.467453000000006,0.0015352887552149141
2013-10-14,2013-10-14,47.709099,48.5881,46.805698,47.098701,12946817.0,43.831188,-0.014411909529046698
2013-10-15,2013-10-15,47.245201,47.709099,45.047798,45.487301,17246375.0,42.331577,-0.03481231004533747
2013-10-17,2013-10-17,45.707001,46.366199,45.291901,45.4384,16574678.0,42.286072,-0.0010755440484211398
2013-10-18,2013-10-18,45.658199,47.318501,45.658199,47.074299,13746628.0,43.808475,0.03536952712327457
2013-10-21,2013-10-21,47.4161,49.808899,47.318501,49.5159,31186082.0,46.080688,0.050566655016031525
2013-10-22,2013-10-22,49.8577,50.883202,49.613602,49.955399,26266194.0,46.489697,0.00883677131887062
2013-10-23,2013-10-23,50.2728,50.663502,48.929901,50.053101,22685759.0,46.580624,0.0019539425232908414
2013-10-24,2013-10-24,49.808899,51.688999,49.760101,51.2495,36314062.0,47.694019,0.02362134151801909
2013-10-25,2013-10-25,51.176201,51.4692,49.931,50.126301,16463843.0,46.648743,-0.022160020599212068
2013-10-28,2013-10-28,50.4193,50.9809,48.612499,48.8811,16192117.0,45.489929,-0.025155020794595195
2013-10-29,2013-10-29,48.7346,50.712299,47.6115,50.223999,32820470.0,46.739662,0.027102136793092143
2013-10-30,2013-10-30,50.541401,50.8344,49.613602,50.126301,19238606.0,46.648743,-0.0019471159984969513
2013-10-31,2013-10-31,49.808899,52.079601,49.686798,51.640099,41738034.0,48.057522,0.029752686837018594
2013-11-01,2013-11-01,52.372601,56.401299,52.2505,55.156101,53099882.0,51.329597,0.06586885695250633
2013-11-05,2013-11-05,55.375801,56.3769,54.325901,54.814201,23314335.0,51.011417,-0.006218054966326658
2013-11-06,2013-11-06,55.1805,55.742001,53.7155,53.910801,20777386.0,50.170689,-0.016618498707280605
2013-11-07,2013-11-07,54.1306,54.6922,52.104,52.421501,23250977.0,48.78471,-0.028014027616511058
2013-11-08,2013-11-08,51.835499,53.0807,51.225101,51.786598,25212289.0,48.193859,-0.012185337791471351
2013-11-11,2013-11-11,51.591301,51.811001,49.931,50.297199,21754729.0,46.807785,-0.029182071057175737
2013-11-12,2013-11-12,50.7612,51.640099,49.662399,49.955399,18268435.0,46.489697,-0.0068188170928573655
2013-11-13,2013-11-13,49.735699,50.223999,48.7346,49.491501,23960306.0,46.057983,-0.009329615424676696
2013-11-14,2013-11-14,50.126301,51.2495,50.126301,50.932098,27031356.0,47.398636,0.0286923491897495
2013-11-18,2013-11-18,51.9575,52.470299,51.396,52.274899,21780579.0,48.648281,0.026023022073578428
2013-11-19,2013-11-19,52.372601,52.738899,51.811001,52.006401,16374044.0,48.398407,-0.0051495740314599905
2013-11-20,2013-11-20,51.762199,53.422501,51.420399,51.859901,20954779.0,48.262074,-0.002820865135221507
2013-11-21,2013-11-21,51.273899,51.371601,50.101898,50.394901,20171840.0,46.898708,-0.028655907724204344
2013-11-22,2013-11-22,50.883202,51.005299,49.174099,49.540298,19393875.0,46.103394,-0.01710355724611956
2013-11-25,2013-11-25,50.053101,50.6147,49.418301,50.468201,15625043.0,46.966927,0.018557103307168976
2013-11-26,2013-11-26,50.297199,50.9076,49.3694,49.613602,9992723.0,46.171616,-0.01707843617008864
2013-11-27,2013-11-27,49.491501,49.882198,48.417198,49.19850200000001,14480729.0,45.785313,-0.008401874152902167
2013-11-28,2013-11-28,49.5648,50.687901,49.5648,49.882198,21619663.0,46.421577,0.01380100985849353
2013-11-29,2013-11-29,49.5648,51.273899,49.5648,50.7612,12124647.0,47.239594,0.01746802418579385
2013-12-02,2013-12-02,50.785599,52.421501,50.785599,52.152901,14180996.0,48.534744,0.02704751572542241
2013-12-03,2013-12-03,51.762199,53.056301,51.566898,52.6656,15416595.0,49.011875,0.009782703081990364
2013-12-04,2013-12-04,52.470299,53.129501,51.273899,51.4692,13259809.0,47.898476,-0.022978928061330173
2013-12-05,2013-12-05,52.738899,55.9618,52.738899,55.082802,36251103.0,51.261379,0.0678539350151639
2013-12-06,2013-12-06,55.229301,55.375801,53.910801,55.009602,15645950.0,51.19326,-0.0013297398868856725
2013-12-09,2013-12-09,57.2803,57.524399,55.790901,56.157101,23839992.0,52.261154,0.02064545899179171
2013-12-10,2013-12-10,56.157101,56.254799,53.886398,54.521198,15472405.0,50.738743,-0.029563561236950694
2013-12-11,2013-12-11,53.813202,53.862,52.8853,53.471298,12797678.0,49.761681,-0.01944455049525473
2013-12-12,2013-12-12,52.372601,53.129501,52.152901,52.372601,11917500.0,48.739204,-0.020761513506152518
2013-12-13,2013-12-13,51.93310200000001,52.006401,50.3461,50.468201,23969920.0,46.966927,-0.03704004334909117
2013-12-16,2013-12-16,50.541401,51.566898,50.516998,50.932098,15406426.0,47.398636,0.009149778756257998
2013-12-17,2013-12-17,51.640099,51.9575,50.5658,50.956501,19354616.0,47.421349,0.0004790762292232742
2013-12-18,2013-12-18,51.029701,52.421501,50.9809,51.859901,22614468.0,48.262074,0.017573506677673656
2013-12-19,2013-12-19,52.348202,52.641201,50.590199,50.736698,16650683.0,47.216793,-0.0218964216088402
2013-12-20,2013-12-20,50.077499,51.4692,49.1008,51.2006,20336309.0,47.64851,0.009101746722861126
2013-12-23,2013-12-23,51.2006,52.372601,51.029701,51.8843,9546267.0,48.284779,0.013265016481029956
2013-12-24,2013-12-24,52.128399,52.470299,51.762199,52.006401,6276327.0,48.398407,0.0023505235401706237
2013-12-26,2013-12-26,52.006401,52.9342,51.6157,51.908699,11684219.0,48.307484,-0.0018804030623393864
2013-12-27,2013-12-27,52.2505,52.689999,51.396,51.786598,10150752.0,48.193859,-0.002354890594818748
2013-12-30,2013-12-30,52.2505,52.421501,50.9809,51.225101,7742273.0,47.671314,-0.010901772957816469
2013-12-31,2013-12-31,51.518101,53.666698,51.396,53.520199,25049552.0,49.80719000000001,0.043829517776399214
2014-01-01,2014-01-01,53.959702,54.3992,53.3004,53.593399,19547761.0,49.875309,0.0013667195603392912
2014-01-02,2014-01-02,53.7155,54.3992,50.712299,51.0541,28952205.0,47.512177,-0.04854003459829537
2014-01-03,2014-01-03,50.785599,51.640099,50.492599,51.493599,12746279.0,47.921185,0.008571646134706512
2014-01-06,2014-01-06,51.4692,51.518101,50.590199,50.932098,10940727.0,47.398636,-0.010964230300293476
2014-01-07,2014-01-07,51.2006,51.4692,50.443699,50.663502,15010302.0,47.148674,-0.0052875662433327095
2014-01-08,2014-01-08,50.956501,51.103001,49.8577,49.979801,22594846.0,46.512405,-0.013586834463390929
2014-01-09,2014-01-09,50.053101,50.297199,49.418301,49.5648,17212526.0,46.126198,-0.008337976285821114
2014-01-10,2014-01-10,49.345001,49.931,47.855598,48.0998,20795880.0,44.762833,-0.030002900363474524
2014-01-13,2014-01-13,47.880001,49.19850200000001,47.880001,49.003201,12162510.0,45.603558,0.01860756523257967
2014-01-14,2014-01-14,48.832298,49.589199,48.539299,48.856701,9186601.0,45.46722000000001,-0.002994113037061652
2014-01-15,2014-01-15,48.978802,50.175201,48.978802,49.979801,13852892.0,46.512405,0.022727424453777626
2014-01-16,2014-01-16,50.248402,50.492599,49.247299,49.345001,11901985.0,45.921646,-0.012782454892319885
2014-01-17,2014-01-17,48.9543,49.8577,48.710201,48.856701,12735921.0,45.46722000000001,-0.009944969561457741
2014-01-20,2014-01-20,48.5881,49.467098,48.5881,49.19850200000001,6641683.0,45.785313,0.0069717360812524545
2014-01-21,2014-01-21,49.442699,49.5648,48.8811,49.2229,6028302.0,45.808022,0.0004958657846731995
2014-01-22,2014-01-22,49.247299,49.540298,48.9543,49.2229,7167047.0,45.808022,0.0
2014-01-23,2014-01-23,48.905499,49.467098,48.7346,49.345001,22449426.0,45.921646,0.0024773676955320845
2014-01-24,2014-01-24,49.271801,49.320599,47.757999,47.928902,18372100.0,44.603794,-0.029117673644053713
2014-01-27,2014-01-27,47.587101,47.587101,44.998901,45.267502,18948767.0,42.127029,-0.05712936898789823
2014-01-28,2014-01-28,45.1698,46.366199,44.608299,45.755798,14251601.0,42.581448,0.010729111778300382
2014-01-29,2014-01-29,46.366199,46.7813,45.804699,45.9268,11629729.0,42.740585,0.0037302717466101134
2014-01-30,2014-01-30,45.340801,45.340801,44.486198,44.77920200000001,19403739.0,41.672604,-0.02530500272698921
2014-01-31,2014-01-31,44.8769,45.804699,44.632702,45.5117,10660210.0,42.354286,0.0162256857449532
2014-02-03,2014-02-03,44.925701,45.902302,44.0467,44.217602,14288935.0,41.149967,-0.0288464950489038
2014-02-04,2014-02-04,43.9491,44.827999,42.996799,44.681499,11179830.0,41.58168,0.010436560475399316
2014-02-05,2014-02-05,44.437401,45.414001,44.071098,45.2187,9830929.0,42.081612,0.01195119002646372
2014-02-06,2014-02-06,45.316299,45.829102,44.85240200000001,45.4384,8865364.0,42.286072,0.004846889011912214
2014-02-07,2014-02-07,45.8535,47.440601,45.560501,46.952202,11002431.0,43.694851,0.03277250438012391
2014-02-10,2014-02-10,47.367298,48.148602,47.001099,47.587101,13877806.0,44.285702,0.013431601931936044
2014-02-11,2014-02-11,47.6847,48.0998,47.391701,47.855598,7221384.0,44.535572,0.005626369627560912
2014-02-12,2014-02-12,47.880001,48.758999,47.880001,48.490501,11526430.0,45.126431,0.01317988742954368
2014-02-13,2014-02-13,48.343899,48.563702,46.390701,46.537201,29728958.0,43.308643,-0.04111590558175049
2014-02-14,2014-02-14,46.537201,46.952202,45.804699,46.5616,10950031.0,43.331348,0.0005241228734611525
2014-02-17,2014-02-17,46.463902,47.855598,46.195301,47.391701,8003056.0,44.103863,0.0176710296350433
2014-02-18,2014-02-18,47.806801,48.270699,47.318501,47.782398,13261803.0,44.467453000000006,0.008210153326886793
2014-02-19,2014-02-19,47.465,47.660301,47.001099,47.391701,5333944.0,44.103863,-0.008210153326886793
2014-02-20,2014-02-20,46.952202,47.0499,46.366199,46.4883,8161121.0,43.26313,-0.01924660386766908
2014-02-21,2014-02-21,46.4151,46.9767,46.195301,46.463902,6228178.0,43.240425,-0.0005249495358055078
2014-02-24,2014-02-24,46.341801,46.390701,45.804699,46.0,7067756.0,42.808712,-0.010034188309024916
2014-02-25,2014-02-25,46.341801,47.6847,46.292999,46.708099,19202976.0,43.467686,0.015276178193875278
2014-02-26,2014-02-26,46.927799,47.098701,45.682598,46.122101,13629531.0,42.92234000000001,-0.012625375156106509
2014-02-28,2014-02-28,46.390701,46.585999,45.682598,45.9268,10589020.0,42.740585,-0.004243499104023218
2014-03-03,2014-03-03,45.829102,47.342899,45.414001,46.463902,16339688.0,43.240425,0.011626884375279369
2014-03-04,2014-03-04,46.927799,48.783401,46.879002,48.5881,22818538.0,45.217258,0.04470300654013037
2014-03-05,2014-03-05,49.2229,50.541401,48.636902,50.1507,28709892.0,46.671448,0.031653757710677244
2014-03-06,2014-03-06,50.516998,50.932098,50.126301,50.687901,14716607.0,47.171379,0.010654745716229376
2014-03-07,2014-03-07,50.785599,51.859901,50.077499,51.322701,21668211.0,47.762138,0.012445902024632804
2014-03-10,2014-03-10,51.176201,55.742001,50.9809,54.7654,45543841.0,50.966003,0.06492556902285251
2014-03-11,2014-03-11,55.204899,56.914001,55.009602,56.401299,36061268.0,52.488407,0.02943352356645157
2014-03-12,2014-03-12,56.254799,56.3769,54.301498,55.4491,28231208.0,51.602272,-0.01702662363991081
2014-03-13,2014-03-13,55.522301,56.474499,54.594501,55.034,16888245.0,51.215965,-0.0075144026788525045
2014-03-14,2014-03-14,54.2771,56.401299,52.812099,55.766499,26730111.0,51.897644,0.013222094304012888
2014-03-18,2014-03-18,55.9618,56.645401,54.7654,55.473499,15747426.0,51.624977,-0.005267788390576289
2014-03-19,2014-03-19,55.497898,56.132702,55.351398,55.571098,10396204.0,51.715805,0.001757835031441335
2014-03-20,2014-03-20,55.424599,56.206001,54.252701,54.472401,15645696.0,50.693329,-0.01996911676122304
2014-03-21,2014-03-21,54.887501,55.131599,53.105099,53.324799,13363121.0,49.625343,-0.021292673208475943
2014-03-24,2014-03-24,54.448002,55.497898,54.448002,54.667702,11867936.0,50.87508,0.024871565420836017
2014-03-25,2014-03-25,54.594501,54.863098,53.959702,54.570099,8842709.0,50.784248,-0.001786988483169161
2014-03-26,2014-03-26,54.789799,56.962799,54.301498,56.206001,34517162.0,52.30666,0.029537477459828487
2014-03-27,2014-03-27,56.401299,59.868401,56.401299,59.135899,53062161.0,55.03329100000001,0.05081458780715353
2014-03-28,2014-03-28,60.039299,61.675201,59.7463,61.333302,34149360.0,57.078247,0.036484787827715685
2014-03-31,2014-03-31,62.212299,62.822701,58.672001,59.697399,34207916.0,55.555836,-0.02703451178139193
2014-04-01,2014-04-01,59.550999,60.747299,57.377899,60.112499,32574834.0,55.94213900000001,0.00692935536676309
2014-04-02,2014-04-02,63.43310200000001,63.677299,61.626301,62.4076,40466064.0,58.07801800000001,0.03746932014991078
