Date,Date.1,OIL.NS.Open,OIL.NS.High,OIL.NS.Low,OIL.NS.Close,OIL.NS.Volume,OIL.NS.Adjusted,log_returns
2013-07-30,2013-07-30,265.0,267.5,251.0,253.475006,430728.0,166.011276,-0.050015395393326216
2013-07-31,2013-07-31,251.074997,262.700012,235.875,258.600006,1102444.0,169.367889,0.02001749322838009
2013-08-01,2013-08-01,258.5,265.0,245.824997,249.149994,617914.0,163.17868,-0.03722741024746945
2013-08-02,2013-08-02,247.5,249.0,237.75,242.699997,617122.0,158.95433,-0.026228868484699845
2013-08-05,2013-08-05,244.949997,249.0,234.225006,236.149994,450792.0,154.664429,-0.027359132475541337
2013-08-06,2013-08-06,234.050003,236.149994,215.5,218.375,1517154.0,143.022842,-0.07825344401159208
2013-08-07,2013-08-07,221.0,229.949997,219.824997,225.25,681508.0,147.525574,0.03099719203213613
2013-08-08,2013-08-08,224.024994,229.850006,221.0,227.125,366198.0,148.753571,0.008289507058653278
2013-08-12,2013-08-12,230.0,243.5,225.050003,239.574997,384914.0,156.907608,0.05336609718688656
2013-08-13,2013-08-13,239.600006,249.5,234.100006,237.550003,1207988.0,155.581375,-0.008488241410681495
2013-08-14,2013-08-14,237.449997,249.649994,236.524994,246.375,544478.0,161.361206,0.03647646095279456
2013-08-16,2013-08-16,244.5,249.399994,230.5,232.649994,379674.0,152.372116,-0.05731970695628874
2013-08-19,2013-08-19,235.5,235.5,224.050003,224.675003,368038.0,147.148972,-0.034880172046540814
2013-08-20,2013-08-20,227.25,227.25,216.050003,216.899994,700556.0,142.05680800000005,-0.03521845464835316
2013-08-21,2013-08-21,218.625,227.475006,216.0,218.324997,470144.0,142.990112,0.00654844707791824
2013-08-22,2013-08-22,217.5,222.449997,215.550003,219.600006,532418.0,143.82518000000005,0.0058230532535130655
2013-08-23,2013-08-23,220.550003,226.875,219.0,225.75,1271122.0,147.853043,0.02762029348777961
2013-08-26,2013-08-26,227.475006,228.5,224.100006,227.074997,135722.0,148.720825,0.005852062977781181
2013-08-27,2013-08-27,225.25,225.25,218.050003,221.625,183394.0,145.151413,-0.02429346555467582
2013-08-28,2013-08-28,221.0,221.0,207.550003,208.75,512806.0,136.71903999999998,-0.05984940804780869
2013-08-29,2013-08-29,212.225006,214.225006,208.0,208.225006,561136.0,136.375214,-0.0025180037780252467
2013-08-30,2013-08-30,208.75,222.449997,208.550003,217.324997,1123598.0,142.335144,0.04277443243650492
2013-09-02,2013-09-02,217.975006,220.824997,213.600006,215.725006,348874.0,141.287262,-0.007389308784182091
2013-09-03,2013-09-03,219.949997,219.949997,213.5,214.524994,399498.0,140.501343,-0.005578089559915789
2013-09-04,2013-09-04,217.5,217.5,213.074997,214.725006,1580590.0,140.63230900000002,0.0009316992721588592
2013-09-05,2013-09-05,215.0,219.975006,215.0,216.300003,1173356.0,141.663849,0.007308243927608871
2013-09-06,2013-09-06,218.5,225.0,216.649994,222.574997,1087304.0,145.773621,0.028597886632816483
2013-09-10,2013-09-10,225.0,232.5,223.050003,230.324997,1327106.0,150.84939599999996,0.03422708434003141
2013-09-11,2013-09-11,231.0,242.5,230.5,233.350006,743294.0,152.830612,0.013048235361522664
2013-09-12,2013-09-12,229.024994,233.0,223.050003,224.050003,423066.0,151.277679,-0.01021311516003198
2013-09-13,2013-09-13,226.25,242.0,224.074997,235.125,1653092.0,158.755447,0.048247867174104016
2013-09-16,2013-09-16,241.850006,242.0,229.399994,233.5,671196.0,157.658249,-0.006935239602950283
2013-09-17,2013-09-17,233.5,239.600006,230.175003,237.774994,483660.0,160.544693,0.01814265547393834
2013-09-18,2013-09-18,235.600006,240.925003,235.600006,239.850006,364686.0,161.945755,0.008689068613863427
2013-09-19,2013-09-19,242.5,249.5,238.0,246.875,915252.0,166.688995,0.0288683373008638
2013-09-20,2013-09-20,246.5,246.5,229.5,233.25,590666.0,157.489471,-0.056771165543479725
2013-09-23,2013-09-23,233.375,243.5,232.0,240.199997,547606.0,162.182083,0.02936106795036153
2013-09-24,2013-09-24,240.949997,240.949997,232.050003,232.899994,628912.0,157.25311299999996,-0.030862981300798783
2013-09-25,2013-09-25,233.949997,236.649994,233.050003,235.175003,1477194.0,158.7892,0.009720844537692841
2013-09-26,2013-09-26,235.5,236.850006,223.649994,225.975006,1074176.0,152.577393,-0.039905574027322636
2013-09-27,2013-09-27,228.350006,231.0,225.050003,227.149994,690492.0,153.370773,0.005186380351737796
2013-09-30,2013-09-30,224.850006,228.899994,217.5,218.699997,789128.0,147.665359,-0.03790971694175305
2013-10-01,2013-10-01,218.574997,224.675003,216.0,223.949997,616066.0,151.210144,0.023721925634752058
2013-10-03,2013-10-03,224.0,230.5,222.074997,229.449997,395948.0,154.923721,0.024262321764448203
2013-10-04,2013-10-04,228.475006,232.0,227.774994,230.550003,454428.0,155.666443,0.0047826589623785045
2013-10-07,2013-10-07,232.449997,235.725006,225.0,232.199997,481142.0,156.780502,0.00713121852555343
2013-10-08,2013-10-08,233.5,235.824997,230.5,231.125,417254.0,156.054672,-0.004640343303774941
2013-10-09,2013-10-09,231.0,232.899994,228.375,232.550003,203704.0,157.01683,0.006146589664602686
2013-10-10,2013-10-10,232.550003,234.25,229.600006,231.125,679476.0,156.054672,-0.006146589664602686
2013-10-11,2013-10-11,232.5,234.350006,228.5,231.625,427182.0,156.392258,0.0021609182165116536
2013-10-14,2013-10-14,232.324997,233.949997,230.5,231.975006,250258.0,156.628571,0.001509887029880197
2013-10-15,2013-10-15,232.0,235.899994,228.274994,230.274994,814462.0,155.480759,-0.007355225008177869
2013-10-17,2013-10-17,230.25,232.5,226.25,227.199997,440732.0,153.404526,-0.01344359456777422
2013-10-18,2013-10-18,228.5,232.975006,228.5,232.274994,371782.0,156.831131,0.022091234689619373
2013-10-21,2013-10-21,232.5,235.949997,229.350006,234.425003,228260.0,158.282822,0.00921381777103658
2013-10-22,2013-10-22,234.425003,236.600006,230.574997,233.324997,396870.0,157.540115,-0.004703321273542116
2013-10-23,2013-10-23,231.524994,234.75,225.699997,228.824997,939704.0,154.501709,-0.019474966482956543
2013-10-24,2013-10-24,229.0,231.475006,226.0,226.699997,492170.0,153.06691,-0.009330011708057915
2013-10-25,2013-10-25,229.0,230.024994,225.0,227.324997,545852.0,153.488907,0.002753151257644859
2013-10-28,2013-10-28,227.5,229.850006,222.550003,227.050003,347094.0,153.303238,-0.0012103896771398224
2013-10-29,2013-10-29,228.5,234.649994,225.75,229.975006,516212.0,155.278198,0.012800426312811196
2013-10-30,2013-10-30,230.100006,233.899994,226.975006,231.625,603942.0,156.392258,0.007148991656656278
2013-10-31,2013-10-31,231.5,240.5,228.0,236.925003,944602.0,159.970779,0.022623841697499536
2013-11-01,2013-11-01,235.050003,240.5,232.25,237.524994,636182.0,160.375916,0.002529367228185641
2013-11-05,2013-11-05,237.524994,238.449997,232.550003,234.675003,380638.0,158.45163,-0.012071161292046106
2013-11-06,2013-11-06,234.675003,237.350006,231.324997,232.175003,508924.0,156.763626,-0.010710269276193785
2013-11-07,2013-11-07,233.0,236.0,230.524994,232.600006,724802.0,157.050568,0.0018287386960453844
2013-11-08,2013-11-08,232.5,232.5,228.75,229.949997,372668.0,155.26130700000004,-0.011458293581280364
2013-11-11,2013-11-11,228.550003,231.0,227.0,227.875,287042.0,153.860275,-0.009064663711089159
2013-11-12,2013-11-12,228.5,236.225006,228.050003,230.975006,586326.0,155.953384,0.013512256712640005
2013-11-13,2013-11-13,231.274994,232.475006,228.175003,229.399994,527642.0,154.889938,-0.006842354805455919
2013-11-14,2013-11-14,230.149994,233.0,229.449997,231.199997,618832.0,156.105316,0.00781609475889855
2013-11-18,2013-11-18,231.5,232.5,228.0,231.024994,407066.0,155.98713700000005,-0.0007573333126922321
2013-11-19,2013-11-19,230.5,232.399994,230.0,231.074997,420158.0,156.02088899999995,0.00021635340964998304
2013-11-20,2013-11-20,229.0,230.774994,226.800003,227.399994,349308.0,153.539536,-0.016031804749992773
2013-11-21,2013-11-21,226.125,228.875,224.550003,225.5,437762.0,152.256699,-0.008390191759343857
2013-11-22,2013-11-22,226.0,227.475006,224.100006,225.0,2708810.0,151.919083,-0.0022198752078379518
2013-11-25,2013-11-25,226.100006,229.550003,226.024994,228.925003,637928.0,154.569244,0.017294146750167272
2013-11-26,2013-11-26,229.0,232.5,228.074997,231.475006,606778.0,156.290985,0.011077381056467495
2013-11-27,2013-11-27,230.600006,237.75,230.600006,236.600006,897304.0,159.751373,0.021899129679065155
2013-11-28,2013-11-28,239.800003,239.949997,237.5,239.699997,543554.0,161.84446699999995,0.013017105913334605
2013-11-29,2013-11-29,240.0,243.75,240.0,241.574997,1050434.0,163.110458,0.007791833929799984
2013-12-02,2013-12-02,240.0,241.5,231.550003,232.375,669082.0,156.898666,-0.038827470270908826
2013-12-03,2013-12-03,234.375,237.199997,232.5,234.824997,631396.0,158.552872,0.010487957507745449
2013-12-04,2013-12-04,236.5,239.5,235.050003,236.225006,810450.0,159.498169,0.005944327555315709
2013-12-05,2013-12-05,236.649994,237.5,230.5,230.949997,627886.0,155.936523,-0.022583421939634363
2013-12-06,2013-12-06,230.949997,234.0,230.125,231.024994,415430.0,155.98713700000005,0.0003245281261721189
2013-12-09,2013-12-09,233.125,241.75,233.125,240.475006,953682.0,162.367752,0.040090287859368516
2013-12-10,2013-12-10,236.0,239.925003,236.0,236.949997,231070.0,159.987686,-0.014766986809028102
2013-12-11,2013-12-11,234.550003,237.25,231.100006,231.625,796082.0,156.392258,-0.02272952416485197
2013-12-12,2013-12-12,231.0,235.324997,229.25,230.024994,1245872.0,155.311935,-0.0069317471498404615
2013-12-13,2013-12-13,231.0,232.449997,227.5,227.975006,1062982.0,153.927795,-0.008951949631027745
2013-12-16,2013-12-16,228.5,229.225006,225.100006,226.524994,1057924.0,152.948776,-0.006380560876683815
2013-12-17,2013-12-17,227.300003,230.75,226.350006,229.050003,641182.0,154.653641,0.011084974389566682
2013-12-18,2013-12-18,228.5,233.125,227.550003,230.850006,737378.0,155.868988,0.007827791550679029
2013-12-19,2013-12-19,232.0,234.649994,227.75,229.175003,418572.0,154.738068,-0.0072820303060199265
2013-12-20,2013-12-20,233.0,237.199997,230.5,235.25,1057450.0,158.839844,0.026162620558311644
2013-12-23,2013-12-23,235.0,239.949997,235.0,238.925003,467540.0,161.321198,0.015500972068970498
2013-12-24,2013-12-24,238.5,238.975006,235.100006,237.100006,609958.0,160.088974,-0.007667648036695952
2013-12-26,2013-12-26,236.5,240.5,236.5,238.375,305658.0,160.949814,0.005362853931282885
2013-12-27,2013-12-27,239.475006,243.5,238.199997,242.875,524260.0,163.98821999999996,0.018701993870307018
2013-12-30,2013-12-30,243.050003,245.75,236.75,242.199997,416992.0,163.532471,-0.002783025968620123
2013-12-31,2013-12-31,242.024994,246.0,237.550003,244.175003,718998.0,164.865997,0.008121434535341088
2014-01-01,2014-01-01,242.175003,245.5,240.175003,241.574997,311586.0,163.110458,-0.010705376799749368
2014-01-02,2014-01-02,241.524994,244.375,229.550003,231.375,436058.0,156.223465,-0.04314017754824917
2014-01-03,2014-01-03,232.5,237.5,231.550003,235.675003,332602.0,159.126816,0.018414019029293627
2014-01-06,2014-01-06,235.975006,242.449997,233.0,238.225006,346966.0,160.84854099999995,0.010761713857185384
2014-01-07,2014-01-07,238.975006,239.350006,231.199997,232.399994,373436.0,156.915527,-0.02475556711686977
2014-01-08,2014-01-08,234.199997,234.725006,231.0,232.024994,392200.0,156.66233799999995,-0.0016148400973410304
2014-01-09,2014-01-09,232.5,235.0,230.550003,233.225006,532748.0,157.47259499999996,0.005158667258880811
2014-01-10,2014-01-10,232.5,234.5,231.25,232.625,450884.0,157.067459,-0.0025760549023248203
2014-01-13,2014-01-13,234.5,241.875,234.5,241.125,757564.0,162.80661,0.03588766648619845
2014-01-14,2014-01-14,240.399994,243.899994,237.199997,241.550003,252638.0,163.093597,0.001761196022692424
2014-01-15,2014-01-15,243.399994,243.399994,237.675003,239.975006,777534.0,162.030136,-0.00654190810920241
2014-01-16,2014-01-16,239.975006,240.800003,237.0,238.024994,1674976.0,160.71348600000005,-0.008159153052467616
2014-01-17,2014-01-17,236.524994,238.5,232.5,236.375,634434.0,159.599457,-0.006955906816545897
2014-01-20,2014-01-20,233.125,240.199997,233.125,237.399994,1057316.0,160.291519,0.004326868412316109
2014-01-21,2014-01-21,238.0,241.5,237.625,238.774994,247728.0,161.21991,0.005775182445307614
2014-01-22,2014-01-22,238.774994,241.899994,238.774994,239.574997,786658.0,161.760086,0.003344953311945176
2014-01-23,2014-01-23,239.824997,242.0,238.0,240.449997,322652.0,162.350861,0.0036455149678866756
2014-01-24,2014-01-24,241.25,241.25,235.024994,235.574997,333356.0,159.05928,-0.020482838966731087
2014-01-27,2014-01-27,235.0,235.5,225.5,228.300003,471680.0,154.147247,-0.031368667980348874
2014-01-28,2014-01-28,227.75,232.199997,225.024994,225.875,782914.0,152.509903,-0.010678763300633777
2014-01-29,2014-01-29,228.0,233.725006,226.550003,232.699997,1022852.0,157.118103,0.029768239314908133
2014-01-30,2014-01-30,230.5,231.824997,227.699997,230.449997,429426.0,155.598892,-0.009716280062614937
2014-01-31,2014-01-31,230.5,238.899994,230.5,237.100006,547502.0,160.088974,0.02844825727815348
2014-02-03,2014-02-03,231.5,232.0,227.625,229.949997,568294.0,162.814926,0.0168843842380193
2014-02-04,2014-02-04,227.5,229.449997,222.574997,223.875,432990.0,158.51355,-0.026774053790136417
2014-02-05,2014-02-05,223.0,226.75,219.5,220.149994,519418.0,155.876099,-0.016778624125755925
2014-02-06,2014-02-06,219.0,224.699997,219.0,222.899994,944520.0,157.823227,0.012414135732324638
2014-02-07,2014-02-07,222.899994,226.0,222.0,224.850006,234422.0,159.203903,0.008710199212498715
2014-02-10,2014-02-10,224.350006,227.149994,223.149994,226.199997,262182.0,160.159775,0.005986121279348389
2014-02-11,2014-02-11,224.574997,229.300003,224.574997,228.199997,435268.0,161.575867,0.008802886342929028
2014-02-12,2014-02-12,229.475006,231.449997,226.0,230.125,2528534.0,162.938828,0.008400044961212494
2014-02-13,2014-02-13,231.425003,231.925003,224.5,228.100006,518656.0,161.505051,-0.008838424309472792
2014-02-14,2014-02-14,231.25,231.600006,227.175003,228.524994,1036204.0,161.806,0.0018616690396973112
2014-02-17,2014-02-17,229.725006,229.949997,223.074997,224.050003,229762.0,158.637482,-0.01977647508509417
2014-02-18,2014-02-18,224.024994,227.0,222.550003,223.625,257162.0,158.33656299999996,-0.0018986986168068047
2014-02-19,2014-02-19,225.0,228.850006,224.0,227.699997,149834.0,161.221832,0.01805834209208168
2014-02-20,2014-02-20,227.475006,227.475006,220.550003,221.925003,218950.0,157.132874,-0.02568947652313369
2014-02-21,2014-02-21,223.949997,224.324997,221.475006,223.399994,191582.0,158.17726100000004,0.0066245306028980275
2014-02-24,2014-02-24,221.5,224.75,221.5,223.149994,162394.0,158.000214,-0.0011199217686499454
2014-02-25,2014-02-25,222.550003,225.875,222.550003,223.600006,173716.0,158.318878,0.002014826900186506
2014-02-26,2014-02-26,223.100006,225.475006,220.0,220.300003,358110.0,155.9823,-0.014868675082787774
2014-02-28,2014-02-28,220.0,230.0,220.0,227.774994,1130148.0,161.274933,0.033368027704923975
2014-03-03,2014-03-03,226.75,230.024994,225.050003,225.649994,180694.0,159.77034,-0.009373157882451187
2014-03-04,2014-03-04,226.5,229.5,222.5,228.074997,255334.0,161.48735,0.010689402325223972
2014-03-05,2014-03-05,228.5,236.75,228.100006,236.0,920006.0,167.098602,0.03415725789706947
2014-03-06,2014-03-06,234.100006,240.5,232.375,238.199997,471264.0,168.656326,0.009279001120935606
2014-03-07,2014-03-07,237.024994,246.0,237.024994,243.375,849140.0,172.320435,0.021492667338621096
2014-03-10,2014-03-10,243.25,246.899994,238.199997,244.725006,872960.0,173.276321,0.005531813716357803
2014-03-11,2014-03-11,241.125,245.5,236.024994,237.725006,622894.0,168.31999199999996,-0.029020669473682762
2014-03-12,2014-03-12,236.550003,237.475006,232.800003,233.875,397876.0,165.59399399999995,-0.016327908843313033
2014-03-13,2014-03-13,234.899994,244.0,234.899994,240.100006,1326678.0,170.001587,0.02626879912329283
2014-03-14,2014-03-14,240.024994,242.399994,236.300003,240.074997,427954.0,169.983902,-0.0001040338519624484
2014-03-18,2014-03-18,240.050003,247.0,237.375,244.149994,662538.0,172.869171,0.016831332963275436
2014-03-19,2014-03-19,245.25,247.5,242.5,243.5,566512.0,172.408951,-0.00266579457672389
2014-03-20,2014-03-20,240.774994,244.899994,238.100006,240.149994,393336.0,170.036987,-0.013853292861946365
2014-03-21,2014-03-21,240.0,242.25,237.5,238.850006,995416.0,169.116531,-0.00542797412433771
2014-03-24,2014-03-24,242.975006,242.975006,239.524994,241.100006,704550.0,170.709641,0.009376097559674612
2014-03-25,2014-03-25,238.0,239.5,234.175003,235.800003,1009232.0,166.95701599999995,-0.02222771734387852
2014-03-26,2014-03-26,231.625,241.5,231.625,241.125,696378.0,178.288361,0.06566585505152568
2014-03-27,2014-03-27,241.5,242.449997,233.175003,238.425003,681084.0,176.291962,-0.011260749491637691
2014-03-28,2014-03-28,238.149994,242.75,238.149994,239.774994,430954.0,177.290146,0.005646137794658834
2014-03-31,2014-03-31,239.975006,244.25,239.75,242.024994,622746.0,178.95379599999995,0.009340016196821566
2014-04-01,2014-04-01,242.199997,247.5,238.0,246.100006,693844.0,181.966858,0.016696921977402468
2014-04-02,2014-04-02,247.375,250.0,244.899994,245.5,489518.0,181.523239,-0.002440887517517254
2014-04-03,2014-04-03,246.0,247.350006,242.074997,245.225006,674434.0,181.319901,-0.0011208039996910557
2014-04-04,2014-04-04,245.0,245.274994,235.5,241.574997,4242260.0,178.621078,-0.014996200680504225
2014-04-07,2014-04-07,241.574997,244.949997,238.0,241.824997,596546.0,178.805893,0.0010341414133003823
2014-04-09,2014-04-09,242.524994,247.0,241.574997,244.699997,880232.0,180.931702,0.011818802230458836
2014-04-10,2014-04-10,242.675003,247.175003,239.5,242.074997,1571710.0,178.990753,-0.010785477751229957
2014-04-11,2014-04-11,240.625,244.199997,240.050003,241.774994,1117048.0,178.768967,-0.0012398602526397795
2014-04-15,2014-04-15,241.149994,242.5,238.75,240.925003,1008428.0,178.140472,-0.0035218774342045127
2014-04-16,2014-04-16,239.550003,241.399994,237.0,237.524994,525184.0,175.626495,-0.01421285509435499
2014-04-17,2014-04-17,238.5,240.0,236.0,238.850006,874746.0,176.606186,0.00556276336165773
2014-04-21,2014-04-21,240.949997,242.725006,239.550003,240.975006,1016644.0,178.17742900000005,0.008857530090572219
2014-04-22,2014-04-22,242.0,248.975006,240.25,246.725006,1266116.0,182.428986,0.02358113352882274
2014-04-23,2014-04-23,248.449997,251.824997,245.300003,246.725006,1481196.0,182.428986,0.0
2014-04-24,2014-04-24,246.725006,246.725006,246.725006,246.725006,0.0,182.428986,0.0
