Date,Date.1,MRPL.NS.Open,MRPL.NS.High,MRPL.NS.Low,MRPL.NS.Close,MRPL.NS.Volume,MRPL.NS.Adjusted,log_returns
2013-11-27,2013-11-27,42.099998,43.25,41.099998,42.950001,543899.0,39.02774,0.01288830812885422
2013-11-28,2013-11-28,42.799999,43.099998,41.75,41.900002,176533.0,38.073627,-0.02475083761579544
2013-11-29,2013-11-29,42.0,43.299999,41.5,41.950001,166230.0,38.119061,0.0011926080199486933
2013-12-02,2013-12-02,42.75,43.599998,41.549999,41.950001,365428.0,38.119061,0.0
2013-12-03,2013-12-03,42.25,42.349998,41.0,41.150002,199700.0,37.39212,-0.019254458709919486
2013-12-04,2013-12-04,41.0,41.849998,41.0,41.150002,145227.0,37.39212,0.0
2013-12-05,2013-12-05,41.549999,42.349998,40.75,40.950001,218546.0,37.210381,-0.00487220554484491
2013-12-06,2013-12-06,40.950001,42.849998,40.900002,42.549999,364701.0,38.664265,0.038328006951128916
2013-12-09,2013-12-09,44.0,44.5,41.400002,42.0,893765.0,38.164497,-0.013010102891503728
2013-12-10,2013-12-10,42.450001,42.450001,40.349998,41.049999,382743.0,37.301247,-0.02287892782241752
2013-12-11,2013-12-11,41.400002,41.400002,40.099998,40.450001,190789.0,36.756042,-0.014724137417764016
2013-12-12,2013-12-12,40.5,41.400002,40.049999,41.049999,200702.0,37.301247,0.014724137417764016
2013-12-13,2013-12-13,41.049999,41.049999,40.0,40.049999,161644.0,36.39257,-0.024662124798261686
2013-12-16,2013-12-16,40.0,40.5,39.599998,40.0,130089.0,36.347137,-0.0012491940861996118
2013-12-17,2013-12-17,40.099998,40.450001,39.0,39.5,149448.0,35.89279600000001,-0.012578832007938523
2013-12-18,2013-12-18,39.299999,41.299999,39.299999,41.150002,351388.0,37.39212,0.04092338020003705
2013-12-19,2013-12-19,41.099998,42.400002,40.549999,41.299999,358735.0,37.528416,0.003638418987238268
2013-12-20,2013-12-20,41.25,42.200001,41.25,41.950001,252873.0,38.119061,0.015616039722681219
2013-12-23,2013-12-23,42.0,42.25,41.25,41.549999,154747.0,37.755589,-0.009580928027485223
2013-12-24,2013-12-24,42.0,42.549999,41.25,42.099998,226066.0,38.25536,0.013150163457701591
2013-12-26,2013-12-26,43.650002,44.950001,42.599998,43.150002,1591286.0,39.209476,0.02463477110306389
2013-12-27,2013-12-27,43.150002,43.5,42.299999,42.450001,246213.0,38.573402,-0.016355480679926426
2013-12-30,2013-12-30,43.400002,43.400002,41.549999,41.799999,233166.0,37.982758,-0.015430651682673437
2013-12-31,2013-12-31,42.0,42.849998,41.400002,42.450001,335103.0,38.573402,0.015430651682673437
2014-01-01,2014-01-01,42.950001,43.849998,42.75,43.599998,507788.0,39.618378,0.026730129915402582
2014-01-02,2014-01-02,43.650002,44.049999,42.5,42.75,440998.0,38.846001,-0.01968796436003029
2014-01-03,2014-01-03,42.799999,42.849998,42.0,42.599998,268059.0,38.709702,-0.0035148708618728537
2014-01-06,2014-01-06,43.0,43.75,42.799999,43.599998,346251.0,39.618378,0.02320283522190314
2014-01-07,2014-01-07,43.400002,43.900002,42.0,43.150002,325052.0,39.209476,-0.010374649235476152
2014-01-08,2014-01-08,43.0,43.799999,42.599998,43.049999,189692.0,39.118607,-0.002320216129005903
2014-01-09,2014-01-09,43.0,45.299999,42.200001,44.75,731047.0,40.663361,0.03872922972777815
2014-01-10,2014-01-10,45.0,45.0,42.900002,43.150002,755872.0,39.209476,-0.03640901359877224
2014-01-13,2014-01-13,43.599998,43.950001,42.900002,43.299999,192467.0,39.345776,0.003470172478808653
2014-01-14,2014-01-14,43.349998,43.950001,43.0,43.099998,141756.0,39.164036,-0.004629748053056382
2014-01-15,2014-01-15,43.5,44.200001,43.099998,43.950001,317690.0,39.936417,0.019529737696255545
2014-01-16,2014-01-16,43.849998,45.099998,43.599998,43.799999,528969.0,39.800117,-0.0034187624146153612
2014-01-17,2014-01-17,44.0,44.0,42.450001,42.900002,161485.0,38.982307,-0.02076197545944014
2014-01-20,2014-01-20,43.0,43.349998,42.299999,42.5,124676.0,38.618832,-0.009367843379299412
2014-01-21,2014-01-21,42.900002,43.200001,42.400002,42.849998,95439.0,38.936867,0.00820150644787443
2014-01-22,2014-01-22,42.200001,43.650002,42.200001,43.5,177598.0,39.527512,0.01505539619452989
2014-01-23,2014-01-23,43.099998,43.799999,43.049999,43.549999,101506.0,39.572945,0.0011487419091937845
2014-01-24,2014-01-24,43.849998,43.849998,42.25,42.400002,99650.0,38.527966,-0.026761310486538736
2014-01-27,2014-01-27,42.0,42.049999,40.099998,40.450001,143325.0,36.756042,-0.04708174690231326
2014-01-28,2014-01-28,40.450001,41.450001,40.400002,40.75,135566.0,37.028645,0.007389181994978511
2014-01-29,2014-01-29,41.0,41.900002,40.549999,40.700001,129590.0,36.983212,-0.0012277223555345884
2014-01-30,2014-01-30,40.200001,40.849998,40.049999,40.25,64169.0,36.574306,-0.011118107931348929
2014-01-31,2014-01-31,40.200001,43.150002,40.200001,42.599998,223368.0,38.709702,0.05674429427407901
2014-02-03,2014-02-03,44.549999,44.900002,43.099998,43.299999,865398.0,39.345776,0.01629835846523564
2014-02-04,2014-02-04,42.650002,43.5,42.099998,42.5,207085.0,38.618832,-0.01864859161015575
2014-02-05,2014-02-05,42.150002,43.900002,42.150002,43.150002,262143.0,39.209476,0.015178419131347097
2014-02-06,2014-02-06,43.150002,44.349998,43.099998,43.950001,347096.0,39.936417,0.018370162122007816
2014-02-07,2014-02-07,44.0,44.450001,43.5,43.900002,274978.0,39.890987,-0.0011382057445983307
2014-02-10,2014-02-10,43.599998,43.599998,42.0,42.849998,375329.0,38.936867,-0.024208869060882158
2014-02-11,2014-02-11,42.700001,42.700001,40.849998,41.150002,294769.0,37.39212,-0.040481552559727074
2014-02-12,2014-02-12,41.150002,41.950001,40.799999,40.900002,135687.0,37.164951,-0.006093847302356625
2014-02-13,2014-02-13,40.75,41.349998,40.299999,40.400002,118579.0,36.71060900000001,-0.012300352875321607
2014-02-14,2014-02-14,40.200001,41.0,40.049999,40.450001,97337.0,36.756042,0.0012368334522769866
2014-02-17,2014-02-17,40.450001,41.0,39.650002,39.849998,84480.0,36.210835,-0.014944236868699612
2014-02-18,2014-02-18,40.150002,40.299999,39.099998,39.75,222087.0,36.119965,-0.002512623883803133
2014-02-19,2014-02-19,39.400002,40.099998,38.849998,39.150002,168872.0,35.57476,-0.015209361913519182
2014-02-20,2014-02-20,38.799999,40.200001,38.799999,39.950001,133817.0,36.301704,0.020228284675269048
2014-02-21,2014-02-21,40.0,40.5,39.549999,39.950001,82453.0,36.301704,0.0
2014-02-24,2014-02-24,39.25,39.849998,38.150002,38.650002,170321.0,35.120422,-0.03308189767776204
2014-02-25,2014-02-25,38.950001,39.200001,38.549999,38.75,99462.0,35.211288,0.0025839283747539628
2014-02-26,2014-02-26,38.799999,39.049999,38.349998,38.549999,89979.0,35.029552,-0.0051746649251613866
2014-02-28,2014-02-28,38.049999,38.950001,38.049999,38.299999,107064.0,34.80238,-0.006506272843165739
2014-03-03,2014-03-03,38.0,39.099998,38.0,38.349998,85116.0,34.847815999999995,0.0013046914166663368
2014-03-04,2014-03-04,38.349998,38.849998,38.299999,38.75,78913.0,35.211288,0.010376246351660791
2014-03-05,2014-03-05,39.450001,40.299999,38.700001,40.099998,240639.0,36.438004,0.034245582904187444
2014-03-06,2014-03-06,39.799999,41.549999,39.799999,41.299999,241039.0,37.528416,0.029486110102213026
2014-03-07,2014-03-07,41.0,42.0,40.900002,41.450001,232949.0,37.664722,0.003625494371649829
2014-03-10,2014-03-10,41.099998,41.599998,40.650002,41.0,108145.0,37.255817,-0.010915806685336538
2014-03-11,2014-03-11,40.549999,41.799999,40.549999,41.650002,196529.0,37.846455,0.015729222608662496
2014-03-12,2014-03-12,41.099998,41.5,40.700001,41.0,80401.0,37.255817,-0.015729222608662496
2014-03-13,2014-03-13,41.0,43.200001,40.900002,42.450001,514323.0,38.573402,0.034754877889721765
2014-03-14,2014-03-14,41.200001,42.799999,41.099998,41.799999,124844.0,37.982758,-0.015430651682673437
2014-03-18,2014-03-18,41.299999,42.849998,41.299999,42.5,185803.0,38.618832,0.016607713231252763
2014-03-19,2014-03-19,42.25,43.700001,42.099998,43.5,296597.0,39.527512,0.02325690264240432
2014-03-20,2014-03-20,42.799999,43.700001,41.900002,43.349998,213654.0,39.391209,-0.003454266207129297
2014-03-21,2014-03-21,42.049999,43.700001,41.5,41.75,160900.0,37.937325,-0.037607213622103515
2014-03-24,2014-03-24,42.0,44.0,41.799999,43.599998,366205.0,39.618378,0.043357645553651736
2014-03-25,2014-03-25,44.0,44.0,41.75,43.25,664211.0,39.300343,-0.008059854940149158
2014-03-26,2014-03-26,43.650002,44.0,43.200001,43.700001,318779.0,39.709248,0.010350861095957507
2014-03-27,2014-03-27,43.0,45.0,43.0,44.700001,453119.0,40.617928000000006,0.022625437827764383
2014-03-28,2014-03-28,44.0,44.950001,44.0,44.650002,190735.0,40.572491,-0.001119270113472126
2014-03-31,2014-03-31,45.099998,48.599998,45.099998,47.700001,1173756.0,43.343964,0.06607717939486246
2014-04-01,2014-04-01,47.299999,48.0,47.0,47.25,228768.0,42.935055,-0.00947882964781055
2014-04-02,2014-04-02,47.150002,48.450001,47.150002,47.5,212187.0,43.162228000000006,0.005277135799875321
2014-04-03,2014-04-03,47.099998,48.0,46.5,46.650002,207861.0,42.389851,-0.018056790551254757
2014-04-04,2014-04-04,46.5,48.650002,46.5,47.400002,393450.0,43.071358,0.015949258257869303
2014-04-07,2014-04-07,48.0,48.0,47.0,47.099998,158456.0,42.798752,-0.006349285352171386
2014-04-09,2014-04-09,47.099998,49.799999,47.099998,49.0,743708.0,44.525242,0.039547321025629856
2014-04-10,2014-04-10,49.599998,51.099998,48.200001,50.400002,939119.0,45.797394,0.028170925628230762
2014-04-11,2014-04-11,49.799999,52.900002,49.700001,52.25,778923.0,47.478447,0.036048670759707864
2014-04-15,2014-04-15,52.25,53.0,51.599998,52.0,315205.0,47.251278000000006,-0.0047961595046674965
2014-04-16,2014-04-16,51.900002,52.349998,51.0,51.299999,240248.0,46.615204,-0.013552947180206498
2014-04-17,2014-04-17,51.049999,53.099998,51.049999,52.25,294991.0,47.478447,0.018349106684873998
2014-04-21,2014-04-21,52.900002,54.400002,52.75,54.0,509076.0,49.068634,0.03294415123388772
2014-04-22,2014-04-22,53.700001,55.5,53.150002,55.099998,410027.0,50.06818,0.020165664638389647
2014-04-23,2014-04-23,54.299999,65.75,54.299999,64.199997,4854736.0,58.337151,0.15285345225824853
2014-04-24,2014-04-24,64.199997,64.199997,64.199997,64.199997,0.0,58.337151,0.0
2014-04-25,2014-04-25,63.400002,63.400002,59.099998,59.599998,2469147.0,54.157234,-0.07434757242939005
2014-04-28,2014-04-28,59.349998,63.400002,58.599998,61.549999,2108939.0,55.929153,0.03219420839009102
2014-04-29,2014-04-29,60.650002,62.900002,60.049999,61.049999,763609.0,55.474819,-0.008156558706538421
2014-04-30,2014-04-30,60.900002,61.700001,58.0,59.700001,591655.0,54.24810400000001,-0.022361163581303245
2014-05-02,2014-05-02,59.099998,60.700001,58.299999,59.599998,805112.0,54.157234,-0.0016764861022493527
2014-05-05,2014-05-05,59.299999,62.700001,59.150002,60.099998,884872.0,54.611572,0.008354245287574447
2014-05-06,2014-05-06,60.599998,61.200001,59.150002,59.599998,378809.0,54.157234,-0.008354245287574447
2014-05-07,2014-05-07,59.599998,60.5,57.200001,57.900002,283194.0,52.612484,-0.028938126412419773
2014-05-08,2014-05-08,57.549999,58.700001,55.549999,55.799999,259444.0,50.704254,-0.03694361758367615
2014-05-09,2014-05-09,56.200001,58.5,55.25,57.0,455008.0,51.79467,0.021277435815683976
2014-05-12,2014-05-12,56.5,59.0,56.5,57.549999,567164.0,52.294445,0.009602903062205126
2014-05-13,2014-05-13,58.0,60.5,57.799999,58.0,609932.0,52.70335,0.0077888696088108675
2014-05-14,2014-05-14,58.0,59.0,57.5,58.049999,383751.0,52.748783,0.0008616801105603145
2014-05-15,2014-05-15,57.700001,59.25,57.700001,58.549999,396606.0,53.203121,0.008576359040397552
2014-05-16,2014-05-16,60.799999,62.25,58.5,59.950001,1099165.0,54.475273,0.023629832250894545
2014-05-19,2014-05-19,60.0,64.25,60.0,63.450001,1330508.0,57.655647,0.056741302792346016
2014-05-20,2014-05-20,65.0,69.0,65.0,67.699997,1384543.0,61.517529,0.0648339635073567
2014-05-21,2014-05-21,72.949997,80.800003,72.0,75.050003,6128890.0,68.19632,0.10306844585831687
2014-05-22,2014-05-22,76.699997,77.0,73.050003,73.300003,1329466.0,66.606133,-0.023593944055623872
2014-05-23,2014-05-23,74.400002,75.699997,72.400002,72.699997,1138140.0,66.060921,-0.008219298657191842
2014-05-26,2014-05-26,73.050003,74.849998,67.550003,69.849998,1332610.0,63.47119100000001,-0.039991243823402016
2014-05-27,2014-05-27,70.5,70.5,66.75,68.099998,649917.0,61.881001,-0.02537291586846457
2014-05-28,2014-05-28,68.900002,68.900002,67.150002,67.599998,467123.0,61.426659,-0.007369275455089586
2014-05-29,2014-05-29,68.0,68.449997,66.699997,66.949997,411278.0,60.836018,-0.009661911702006698
2014-05-30,2014-05-30,66.349998,67.900002,66.349998,66.900002,497266.0,60.790588,-0.0007470405301415184
2014-06-02,2014-06-02,66.5,72.5,66.5,71.599998,1462706.0,65.061371,0.0678960193216227
2014-06-03,2014-06-03,71.099998,72.449997,70.300003,70.900002,824461.0,64.425301,-0.00982456505214646
2014-06-04,2014-06-04,71.050003,73.699997,70.5,72.25,1720997.0,65.652023,0.0188619865748274
2014-06-05,2014-06-05,75.800003,76.400002,72.800003,73.550003,3207294.0,66.833298,0.017833014198387787
2014-06-06,2014-06-06,74.5,76.349998,74.0,74.550003,2175271.0,67.741982,0.013504676492728684
2014-06-09,2014-06-09,75.050003,76.300003,74.150002,75.099998,1444676.0,68.241753,0.007350485706278499
2014-06-10,2014-06-10,74.550003,75.0,72.300003,72.599998,1645470.0,65.970055,-0.033855664652351784
2014-06-11,2014-06-11,72.949997,73.599998,70.949997,71.550003,1106394.0,65.015938,-0.014568487107695203
2014-06-12,2014-06-12,71.550003,71.900002,69.050003,69.550003,818285.0,63.198589,-0.02835046488481296
2014-06-13,2014-06-13,69.800003,72.25,65.0,65.599998,1549453.0,59.609306,-0.05847027213204292
2014-06-16,2014-06-16,64.900002,65.25,63.299999,64.449997,767598.0,58.56432,-0.017686065398224038
2014-06-17,2014-06-17,64.800003,67.150002,64.25,66.650002,678783.0,60.563419,0.03356542651850969
2014-06-18,2014-06-18,66.5,68.800003,65.5,66.449997,666587.0,60.38168,-0.0030053162681316077
2014-06-19,2014-06-19,65.800003,67.699997,65.050003,65.599998,401424.0,59.609306,-0.012874044852154043
2014-06-20,2014-06-20,65.050003,67.449997,65.050003,66.349998,546074.0,60.29081,0.011367984652748577
2014-06-23,2014-06-23,65.699997,70.75,65.699997,70.199997,1276617.0,63.789223,0.05640457011218825
2014-06-24,2014-06-24,70.199997,72.0,69.5,71.349998,1177474.0,64.83420600000001,0.01624907686693522
2014-06-25,2014-06-25,71.400002,71.800003,70.400002,70.699997,641061.0,64.243561,-0.009151833599698731
2014-06-26,2014-06-26,69.400002,70.25,67.650002,68.599998,701622.0,62.33533900000001,-0.03015299671493388
2014-06-27,2014-06-27,68.650002,70.199997,68.650002,69.050003,382774.0,62.744247,0.006538388394594641
2014-06-30,2014-06-30,69.699997,73.650002,68.5,72.050003,1196389.0,65.47028399999999,0.04252946777425404
2014-07-01,2014-07-01,73.849998,74.900002,73.150002,74.599998,1780469.0,67.787415,0.03478019793963494
2014-07-02,2014-07-02,74.349998,75.25,73.5,74.75,1184352.0,67.923714,0.0020086642389882674
2014-07-03,2014-07-03,74.300003,75.599998,72.0,72.650002,486956.0,66.015488,-0.028495841323708863
2014-07-04,2014-07-04,72.5,74.0,72.0,72.599998,389122.0,65.970055,-0.0006884542164513617
2014-07-07,2014-07-07,72.599998,73.5,71.5,71.949997,298116.0,65.37941,-0.008993549857790661
2014-07-08,2014-07-08,72.0,72.449997,67.0,67.949997,404664.0,61.744701,-0.05719921902824154
2014-07-09,2014-07-09,68.199997,68.699997,65.199997,66.150002,466690.0,60.109077,-0.02684729630967997
2014-07-10,2014-07-10,65.5,69.449997,65.5,67.849998,453672.0,61.653831,0.02537450704788213
2014-07-11,2014-07-11,67.199997,69.75,65.699997,66.150002,341523.0,60.109077,-0.02537450704788213
2014-07-14,2014-07-14,66.0,69.0,66.0,66.550003,460085.0,60.47255300000001,0.006028730925188519
2014-07-15,2014-07-15,67.5,68.550003,66.349998,66.650002,346699.0,60.563419,0.0015014712662582141
2014-07-16,2014-07-16,67.900002,69.5,67.0,68.650002,632470.0,62.380779,0.029566135136138705
2014-07-17,2014-07-17,70.949997,72.5,70.099998,70.550003,2451482.0,64.10726899999999,0.02730055935466336
2014-07-18,2014-07-18,70.0,70.349998,68.849998,69.550003,548883.0,63.198589,-0.01427578347904479
2014-07-21,2014-07-21,69.849998,70.5,69.150002,69.400002,240028.0,63.062283,-0.0021591178770332675
2014-07-22,2014-07-22,69.599998,70.0,69.099998,69.300003,349000.0,62.97142,-0.001441884409953964
2014-07-23,2014-07-23,69.449997,69.800003,68.25,68.5,286246.0,62.244473,-0.011611228412819584
2014-07-24,2014-07-24,68.75,68.75,67.599998,67.849998,245597.0,61.653831,-0.009534375455515054
2014-07-25,2014-07-25,68.0,68.099998,65.849998,66.150002,266156.0,60.109077,-0.02537450704788213
2014-07-28,2014-07-28,65.5,66.5,65.099998,65.949997,223492.0,59.92734100000001,-0.0030280166950618077
2014-07-30,2014-07-30,65.5,67.099998,64.550003,65.550003,180735.0,59.563873,-0.006083612490630941
2014-07-31,2014-07-31,65.0,66.5,64.900002,65.0,332196.0,59.064098,-0.008425971592711967
2014-08-01,2014-08-01,64.400002,64.949997,63.950001,64.550003,218761.0,58.655193,-0.0069471475932640905
2014-08-04,2014-08-04,64.0,65.800003,63.549999,65.050003,217565.0,59.109535,0.007716134736767798
2014-08-05,2014-08-05,65.050003,66.5,65.050003,66.300003,226539.0,60.245384,0.0190337072117579
2014-08-06,2014-08-06,65.699997,67.699997,65.699997,66.5,252512.0,60.42711600000001,0.0030119892666613524
2014-08-07,2014-08-07,66.300003,68.400002,64.300003,64.650002,565013.0,58.746063,-0.028213806581676163
2014-08-08,2014-08-08,64.0,64.400002,62.549999,63.25,272893.0,57.473911,-0.021893014911534614
2014-08-11,2014-08-11,63.5,64.900002,63.5,64.349998,371256.0,58.473454,0.017241750370419414
2014-08-12,2014-08-12,62.849998,63.5,60.650002,61.349998,785456.0,55.747421,-0.04774172429122903
2014-08-13,2014-08-13,60.5,62.599998,59.150002,60.299999,499584.0,54.793308,-0.01726307947172412
2014-08-14,2014-08-14,60.25,61.0,58.599998,59.650002,276871.0,54.20266700000001,-0.010837955831726642
2014-08-18,2014-08-18,59.5,62.450001,59.5,61.900002,363276.0,56.247196,0.03702607707608285
2014-08-19,2014-08-19,62.049999,66.25,62.049999,65.25,1166627.0,59.29126700000001,0.052705836077359784
2014-08-20,2014-08-20,65.75,66.25,64.599998,65.099998,520938.0,59.154964,-0.0023015178957654925
2014-08-21,2014-08-21,65.199997,66.349998,63.400002,63.849998,830545.0,58.019115,-0.019387983918723428
2014-08-22,2014-08-22,64.449997,64.449997,62.25,62.5,467657.0,56.79240400000001,-0.02136994082624799
2014-08-25,2014-08-25,63.200001,63.299999,61.099998,61.650002,296084.0,56.020027,-0.013693332587195071
2014-08-26,2014-08-26,62.200001,62.200001,60.599998,60.849998,177631.0,55.29307900000001,-0.013061504813713043
2014-08-27,2014-08-27,61.200001,62.5,60.599998,61.0,328843.0,55.429382,0.002462067183516936
2014-08-28,2014-08-28,61.0,62.150002,61.0,61.549999,283769.0,55.929153,0.008975950616538775
2014-09-01,2014-09-01,61.75,62.5,61.5,61.799999,366225.0,56.156326,0.0040535725607258035
2014-09-02,2014-09-02,61.849998,63.0,61.75,61.900002,569711.0,56.247196,0.0016168536035037204
2014-09-03,2014-09-03,62.5,63.400002,61.900002,62.0,1726910.0,56.338062,0.0016141726073888307
2014-09-04,2014-09-04,62.099998,63.700001,61.150002,62.700001,789228.0,56.97414000000001,0.011227117117672769
2014-09-05,2014-09-05,62.150002,64.900002,62.150002,64.150002,726219.0,58.291725,0.022862664353626272
2014-09-08,2014-09-08,64.25,67.0,64.099998,66.550003,1036211.0,60.47255300000001,0.03672944764437069
2014-09-09,2014-09-09,66.949997,68.349998,65.5,65.650002,979890.0,59.654739,-0.013616000515162874
2014-09-10,2014-09-10,65.5,65.5,63.5,63.950001,456034.0,58.109985,-0.02623608420518853
2014-09-11,2014-09-11,64.25,66.599998,64.050003,64.550003,1359791.0,58.655193,0.009338605423494071
2014-09-12,2014-09-12,65.050003,65.5,63.099998,64.0,2058440.0,58.155418,-0.008557065926098062
2014-09-15,2014-09-15,64.449997,66.800003,64.050003,64.650002,1222879.0,58.746063,0.010105090559608955
2014-09-16,2014-09-16,65.199997,65.25,63.099998,63.849998,1913132.0,58.019115,-0.012451612796841259
2014-09-17,2014-09-17,63.5,64.300003,62.0,62.700001,361813.0,56.97414000000001,-0.018175044537809267
2014-09-18,2014-09-18,62.150002,64.400002,61.900002,63.0,3227433.0,57.246738,0.004773181966887918
2014-09-19,2014-09-19,63.450001,64.5,61.25,62.049999,2702819.0,56.383495,-0.01519418881303114
2014-09-22,2014-09-22,61.5,63.849998,61.299999,63.0,1719885.0,57.246738,0.01519418881303114
2014-09-23,2014-09-23,63.400002,64.75,63.0,64.050003,1722361.0,58.200859,0.016529451433552108
2014-09-24,2014-09-24,64.25,65.349998,62.099998,63.0,815004.0,57.246738,-0.016529451433552108
2014-09-25,2014-09-25,63.0,63.5,59.849998,61.299999,724665.0,55.701988,-0.027354825145897262
2014-09-26,2014-09-26,61.200001,63.950001,60.049999,61.150002,441617.0,55.565689,-0.0024499310464447532
2014-09-29,2014-09-29,60.900002,61.900002,60.5,61.5,278275.0,55.883724,0.005707268521490505
2014-09-30,2014-09-30,61.200001,62.450001,61.200001,61.549999,263686.0,55.929153,0.0008125898146724707
2014-10-01,2014-10-01,61.150002,62.200001,60.5,60.900002,188355.0,55.33852,-0.010616534553565591
2014-10-07,2014-10-07,60.299999,61.349998,59.799999,60.099998,188092.0,54.611572,-0.013223428548950977
2014-10-08,2014-10-08,59.5,63.349998,59.200001,63.049999,945425.0,57.292175,0.04791825075423972
2014-10-09,2014-10-09,63.900002,64.300003,62.0,62.25,1188789.0,56.565235,-0.01276947855832855
2014-10-10,2014-10-10,61.5,62.25,60.900002,61.099998,354461.0,55.520248,-0.01864679083494547
2014-10-13,2014-10-13,59.75,61.900002,59.5,60.349998,433291.0,54.83874100000001,-0.012350886311893737
2014-10-14,2014-10-14,60.5,61.299999,60.049999,60.200001,318846.0,54.70244200000001,-0.0024885447939704264
2014-10-15,2014-10-15,60.200001,60.200001,60.200001,60.200001,0.0,54.70244200000001,0.0
2014-10-16,2014-10-16,59.599998,60.25,59.5,59.650002,658759.0,54.20266700000001,-0.009178238064438292
2014-10-17,2014-10-17,60.0,61.200001,58.5,58.700001,281979.0,53.339424,-0.016054393831666403
2014-10-20,2014-10-20,60.150002,61.5,58.0,58.349998,736559.0,53.021385,-0.005980397307662422
2014-10-21,2014-10-21,58.799999,59.5,58.150002,58.599998,239665.0,53.24855400000001,0.004275326553524028
2014-10-22,2014-10-22,59.349998,59.400002,58.5,58.799999,239895.0,53.43029,0.0034071643260569213
2014-10-27,2014-10-27,59.700001,60.099998,58.299999,58.549999,162807.0,53.203121,-0.0042607535769279
2014-10-28,2014-10-28,58.599998,58.950001,58.049999,58.599998,187250.0,53.24855400000001,0.0008535892508709786
2014-10-29,2014-10-29,58.700001,59.049999,58.299999,58.900002,204683.0,53.521164,0.005106515171137804
2014-10-30,2014-10-30,58.299999,59.099998,58.299999,58.599998,174785.0,53.24855400000001,-0.005106515171137804
2014-10-31,2014-10-31,58.650002,59.75,58.599998,58.799999,432862.0,53.43029,0.0034071643260569213
2014-11-03,2014-11-03,58.849998,59.799999,58.849998,59.200001,440217.0,53.793762,0.006779698872552142
2014-11-05,2014-11-05,59.450001,60.0,58.700001,58.75,469533.0,53.384857,-0.007630383518239192
2014-11-07,2014-11-07,59.200001,61.450001,58.200001,60.900002,2083303.0,55.33852,0.035942101263722666
2014-11-10,2014-11-10,61.799999,64.949997,61.5,63.75,5003925.0,57.928249,0.04573592828137585
2014-11-11,2014-11-11,64.349998,64.349998,61.75,62.049999,775973.0,56.383495,-0.027028684684662352
2014-11-12,2014-11-12,62.200001,62.700001,61.599998,61.849998,618145.0,56.201759,-0.003228418489833018
2014-11-13,2014-11-13,61.799999,62.400002,58.099998,59.650002,2725168.0,54.20266700000001,-0.03621794146516821
2014-11-14,2014-11-14,59.0,59.0,57.099998,57.25,841207.0,52.021839,-0.04106650269364032
2014-11-17,2014-11-17,57.700001,58.349998,57.200001,57.349998,390915.0,52.112709,0.001745242569542782
2014-11-18,2014-11-18,57.700001,58.25,57.200001,57.299999,250735.0,52.067272,-0.0008722789627109151
2014-11-19,2014-11-19,57.5,57.75,55.799999,55.849998,400097.0,50.749687,-0.02563112437505888
2014-11-20,2014-11-20,55.900002,56.299999,54.400002,54.5,296093.0,49.522972,-0.024468807684660643
2014-11-21,2014-11-21,55.0,55.700001,54.099998,54.200001,244055.0,49.250374,-0.005519681232638352
2014-11-24,2014-11-24,54.200001,54.75,53.200001,53.5,252365.0,48.614296,-0.012999317468350036
2014-11-25,2014-11-25,53.200001,53.549999,51.200001,51.5,321315.0,46.79694,-0.038099827858994566
2014-11-26,2014-11-26,51.0,52.700001,51.0,51.299999,348232.0,46.615204,-0.0038910621577366014
2014-11-27,2014-11-27,51.200001,51.950001,50.049999,51.650002,260024.0,46.933243,0.006799476325258347
2014-11-28,2014-11-28,52.25,55.599998,52.25,55.0,1225742.0,49.977314,0.06284295212801094
2014-12-01,2014-12-01,55.0,55.950001,52.400002,52.950001,340943.0,48.114521,-0.03798515902266253
2014-12-02,2014-12-02,52.400002,54.5,52.400002,54.150002,317229.0,49.204937,0.022409940549022792
2014-12-03,2014-12-03,54.25,55.5,53.599998,54.150002,410985.0,49.204937,0.0
2014-12-04,2014-12-04,54.099998,55.200001,54.049999,54.400002,235645.0,49.432106,0.004606168123865828
2014-12-05,2014-12-05,54.5,55.0,53.400002,53.650002,191719.0,48.750599,-0.013882647568451478
2014-12-08,2014-12-08,54.900002,55.599998,53.0,53.150002,332534.0,48.296261,-0.009363338894075037
