Date,Date.1,HINDPETRO.NS.Open,HINDPETRO.NS.High,HINDPETRO.NS.Low,HINDPETRO.NS.Close,HINDPETRO.NS.Volume,HINDPETRO.NS.Adjusted,log_returns
2014-04-02,2014-04-02,67.888901,68.97779799999999,67.611099,68.344398,4949613.0,36.159,0.013256035366929986
2014-04-03,2014-04-03,68.355598,68.677803,66.233299,66.78890200000001,7542648.0,35.336037,-0.02302255888985361
2014-04-04,2014-04-04,65.922203,72.199997,65.388901,69.855598,11557444.0,36.958534,0.044893260100198784
2014-04-07,2014-04-07,69.888901,71.111099,68.011101,68.300003,5030226.0,36.135517,-0.022520349393925002
2014-04-09,2014-04-09,68.444397,70.055603,68.444397,69.733299,4216018.0,36.893826,0.0207679878835112
2014-04-10,2014-04-10,69.800003,71.111099,68.27780200000001,70.77780200000002,9607464.0,37.446445,0.014867558914410496
2014-04-11,2014-04-11,70.444397,72.077797,68.822197,69.066704,6397150.0,36.541149,-0.024472783441391144
2014-04-15,2014-04-15,69.0,70.555603,68.111099,69.822197,5584306.0,36.940865,0.01087939540050753
2014-04-16,2014-04-16,69.488899,69.488899,66.733299,67.300003,4964612.0,35.606445,-0.03679173004958836
2014-04-17,2014-04-17,67.555603,69.97779799999999,66.28890200000001,69.322197,6889572.0,36.676327,0.029604845262035
2014-04-21,2014-04-21,69.333298,71.400002,68.588898,70.866699,5899248.0,37.493477,0.02203546511900134
2014-04-22,2014-04-22,71.111099,74.02220200000002,70.5,72.833298,9920241.0,38.533947,0.027372621869670155
2014-04-23,2014-04-23,73.133301,74.444397,72.033302,72.555603,9049482.0,38.387024,-0.003820107228580394
2014-04-24,2014-04-24,72.555603,72.555603,72.555603,72.555603,0.0,38.387024,0.0
2014-04-25,2014-04-25,72.466698,72.833298,69.733299,70.02220200000001,8925844.0,37.04668,-0.035540746730287065
2014-04-28,2014-04-28,69.71109799999999,71.3778,68.955597,70.699997,4707410.0,37.405281,0.009633158570782284
2014-04-29,2014-04-29,70.133301,71.400002,70.1222,70.766701,4134492.0,37.44057100000001,0.0009430049006637908
2014-04-30,2014-04-30,71.333298,72.666702,69.355598,71.52220200000002,9078538.0,37.840286,0.01061939973317827
2014-05-02,2014-05-02,71.97779799999998,73.555603,71.68890400000002,73.21109799999998,3860748.0,38.733829,0.023339050275065
2014-05-05,2014-05-05,73.77780200000002,75.444397,73.22219799999998,74.455597,4661438.0,39.392258,0.016855946964088986
2014-05-06,2014-05-06,74.666702,76.655602,74.666702,75.888901,5980671.0,40.150578,0.019067536770289276
2014-05-07,2014-05-07,76.322197,78.27780200000002,75.455597,77.266701,7237809.0,40.879524,0.017992465687949544
2014-05-08,2014-05-08,77.71109799999998,78.02220200000002,76.02220200000002,77.611099,4258480.0,41.061745,0.004447607477967353
2014-05-09,2014-05-09,77.611099,81.088898,76.388901,80.644402,6587366.0,42.666573,0.038338870466588126
2014-05-12,2014-05-12,80.666702,85.111099,80.666702,83.655602,11865704.0,44.259708,0.036658957285419465
2014-05-13,2014-05-13,85.400002,86.666702,83.02220200000002,84.02220200000002,13608328.0,44.453663,0.004372628541709389
2014-05-14,2014-05-14,84.02220200000002,84.855598,82.22219799999998,83.655602,5909238.0,44.259708,-0.004372628541709389
2014-05-15,2014-05-15,83.199997,84.666702,82.27780200000002,83.444397,4676072.0,44.147964,-0.0025279267506901353
2014-05-16,2014-05-16,87.111099,91.544403,85.677803,89.900002,13958024.0,47.563435,0.07451748330163843
2014-05-19,2014-05-19,91.088898,97.733299,90.900002,96.511101,16097301.0,51.061169,0.07096001241205796
2014-05-20,2014-05-20,97.333298,99.555603,94.488899,95.8778,10448721.0,50.72612,-0.0065833408746143185
2014-05-21,2014-05-21,96.666702,96.666702,92.811096,94.322197,8006468.0,49.903088,-0.016358080700122457
2014-05-22,2014-05-22,94.888901,96.988899,94.888901,95.922203,2806502.0,50.749607,0.01682098943926169
2014-05-23,2014-05-23,97.333298,99.222198,95.5,96.599998,5331672.0,51.108204,0.007041158218873633
2014-05-26,2014-05-26,97.777802,101.911003,94.311096,96.988899,6190659.0,51.313969,0.0040179830362641064
2014-05-27,2014-05-27,98.322197,98.322197,92.7556,94.511101,5076770.0,50.003033,-0.025879351716283416
2014-05-28,2014-05-28,93.844398,94.211098,89.955597,90.733299,6720354.0,48.004311,-0.040792844213413115
2014-05-29,2014-05-29,94.355598,94.433296,90.800003,91.355598,9982786.0,48.333549,0.00683509643648561
2014-05-30,2014-05-30,92.3778,92.888901,88.533302,89.033302,7030062.0,47.104893,-0.0257490348344942
2014-06-02,2014-06-02,90.0,94.822197,89.633301,94.099998,9260649.0,49.785526,0.05534741823860756
2014-06-03,2014-06-03,94.133301,96.2556,93.288902,94.2556,7868547.0,49.867863,0.0016524680106186904
2014-06-04,2014-06-04,94.888901,95.633301,92.922203,94.266701,5297404.0,49.87373,0.00011764400046798684
2014-06-05,2014-06-05,95.111099,100.444,94.388901,99.233299,17911346.0,52.501408,0.05134557705889753
2014-06-06,2014-06-06,100.199997,102.866997,98.7556,101.289001,15013472.0,53.58902,0.020504208060134758
2014-06-09,2014-06-09,102.222,102.667,97.933296,98.644402,9410976.0,52.189838,-0.02645639473812356
2014-06-10,2014-06-10,98.644402,99.099998,94.611099,95.688904,11250639.0,50.626171,-0.030419145584197782
2014-06-11,2014-06-11,95.988899,99.133301,94.577797,95.077797,9288472.0,50.30286,-0.006406721687177264
2014-06-12,2014-06-12,95.111099,97.155602,94.466698,95.222198,4343080.0,50.379257,0.0015175885636637965
2014-06-13,2014-06-13,94.0,94.400002,86.02220200000002,87.388901,13776080.0,46.234894,-0.08584472850834858
2014-06-16,2014-06-16,86.444397,91.088898,84.666702,90.611099,10613984.0,47.939655,0.03620823809319962
2014-06-17,2014-06-17,90.466698,94.666702,89.0,94.033302,7780298.0,49.75024000000001,0.037072255228844934
2014-06-18,2014-06-18,93.555603,95.977798,88.511101,89.366699,12021264.0,47.281281,-0.05090082107412997
2014-06-19,2014-06-19,89.444397,91.0,85.411102,86.488899,10308447.0,45.758724,-0.03273200457206426
2014-06-20,2014-06-20,85.577797,88.333298,85.344398,86.22219799999998,6306872.0,45.617619,-0.0030884385942271386
2014-06-23,2014-06-23,86.266701,87.944397,83.911102,86.900002,7922084.0,45.976227,0.007830435078726161
2014-06-24,2014-06-24,88.199997,94.133301,87.77780200000002,93.177803,12257910.0,49.297623,0.0697514063242477
2014-06-25,2014-06-25,94.199997,94.199997,90.688904,92.511101,7113735.0,48.944893,-0.007180832292402961
2014-06-26,2014-06-26,88.68890400000002,90.333298,87.455597,88.52220200000002,17394584.0,46.834476,-0.044075434199155605
2014-06-27,2014-06-27,89.088898,90.422203,87.888901,88.266701,5806300.0,46.699299,-0.002890444529011216
2014-06-30,2014-06-30,88.71109799999998,93.111099,88.71109799999998,92.488899,6822590.0,48.93314,0.04672572269527064
2014-07-01,2014-07-01,94.444397,94.555603,91.111099,91.811096,10241010.0,48.574539,-0.007355371810994438
2014-07-02,2014-07-02,92.977798,93.311096,91.355598,92.711098,9473472.0,49.050705,0.009755054256937346
2014-07-03,2014-07-03,93.711098,94.222198,91.777802,92.088898,4778716.0,48.721519,-0.006733757920232897
2014-07-04,2014-07-04,92.2556,94.444397,91.344398,93.655602,7628166.0,49.550415,0.016869835042796932
2014-07-07,2014-07-07,93.288902,93.288902,90.455597,90.7556,5386766.0,48.016109,-0.031454077347253584
2014-07-08,2014-07-08,91.544403,92.155602,85.088898,85.900002,7559510.0,45.447155,-0.054986336367441435
2014-07-09,2014-07-09,87.333298,90.233299,85.888901,88.577797,9311926.0,46.863892,0.030697263137289262
2014-07-10,2014-07-10,88.844398,91.333298,84.77780200000002,88.02220200000002,12519986.0,46.569946,-0.0062920880930810155
2014-07-11,2014-07-11,88.111099,88.444397,82.800003,83.7556,10115338.0,44.312614,-0.049686020522287766
2014-07-14,2014-07-14,85.533302,87.466698,84.488899,85.97779799999998,9024322.0,45.488312,0.026186036910378352
2014-07-15,2014-07-15,86.888901,89.5,86.133301,89.111099,6477435.0,47.146053,0.03579488017967058
2014-07-16,2014-07-16,89.555603,90.977798,89.233299,90.233299,5376042.0,47.739773,0.012514571960279051
2014-07-17,2014-07-17,89.900002,91.411102,88.78890200000002,90.722198,2796962.0,47.99844,0.005403644402871778
2014-07-18,2014-07-18,88.922203,89.844398,87.466698,87.8778,6116769.0,46.493546,-0.03185500311838263
2014-07-21,2014-07-21,88.333298,88.844398,86.2444,86.577797,3629812.0,45.805756,-0.014903747182011706
2014-07-22,2014-07-22,87.533302,87.888901,85.599998,85.966698,4544104.0,45.482441,-0.007083420693600574
2014-07-23,2014-07-23,86.455597,88.97779799999998,86.077797,87.81109599999998,6854193.0,46.45826,0.021227935683931776
2014-07-24,2014-07-24,88.444397,88.866699,86.72219799999998,87.400002,3735432.0,46.240761,-0.004692593228537323
2014-07-25,2014-07-25,86.666702,88.133301,84.888901,85.433296,4484043.0,45.200233,-0.02275944014899789
2014-07-28,2014-07-28,85.433296,86.488899,84.22219799999998,85.177803,4735287.0,45.065063,-0.002994951704065496
2014-07-30,2014-07-30,84.666702,87.27780200000002,84.666702,86.511101,5730250.0,45.770466,0.015531745967120703
2014-07-31,2014-07-31,87.333298,90.111099,87.155602,88.733299,23123578.0,46.946171,0.025362611527703027
2014-08-01,2014-08-01,89.066704,91.111099,88.422203,89.466698,9648261.0,47.334187,0.008231156498871961
2014-08-04,2014-08-04,90.044403,94.888901,90.044403,94.044403,13277196.0,49.756111,0.04990048625017085
2014-08-05,2014-08-05,94.888901,94.977798,91.7556,92.433296,14101875.0,48.903728,-0.01727965943822607
2014-08-06,2014-08-06,92.677803,93.766701,89.555603,89.81109599999998,9551434.0,47.516396,-0.02877880036631408
2014-08-07,2014-08-07,90.444397,93.888901,90.333298,92.900002,10001547.0,49.15065,0.03381524090028476
2014-08-08,2014-08-08,90.944397,91.111099,87.333298,88.566704,9344858.0,46.858025,-0.04776778595657039
2014-08-11,2014-08-11,90.011101,91.111099,89.822197,90.911102,3936411.0,48.098385,0.026126315293325764
2014-08-12,2014-08-12,88.111099,90.222198,86.47779799999998,89.988899,8217140.0,57.39632,0.17673158910757536
2014-08-13,2014-08-13,90.533302,93.111099,90.400002,92.2556,16468371.0,58.84206800000001,0.024876851502668273
2014-08-14,2014-08-14,92.222198,92.566704,91.011101,92.066704,4736934.0,58.72158100000001,-0.002049732943974369
2014-08-18,2014-08-18,92.333298,98.888901,92.333298,97.911102,12753891.0,62.44923000000001,0.06154659830095621
2014-08-19,2014-08-19,99.866699,102.444,99.177803,100.356003,16587616.0,64.008629,0.024663995764494292
2014-08-20,2014-08-20,101.444,103.333,99.1222,99.533302,13515160.0,63.48389399999999,-0.008231666464312505
2014-08-21,2014-08-21,99.577797,104.755997,99.455597,103.877998,12437127.0,66.255013,0.04272489399632296
2014-08-22,2014-08-22,105.043999,105.300003,101.578003,101.856003,14597950.0,64.965347,-0.019657125270109432
2014-08-25,2014-08-25,102.755997,103.556,100.667,101.056,7359660.0,64.455101,-0.007885131779519659
2014-08-26,2014-08-26,101.122002,102.088997,97.044403,99.366699,10582767.0,63.377636,-0.016857818143841463
2014-08-27,2014-08-27,100.310997,101.889,99.588898,100.800003,6763738.0,64.291809,0.014321181147134432
2014-08-28,2014-08-28,101.810997,103.310997,101.011002,101.778,12968824.0,64.915604,0.009655790362161907
2014-09-01,2014-09-01,102.421997,104.056,101.043999,103.667,9283496.0,66.12043800000001,0.018389871006289304
2014-09-02,2014-09-02,103.556,105.199997,102.244003,104.710999,9155781.0,66.78630799999999,0.010020192223183956
2014-09-03,2014-09-03,107.789001,108.244003,105.556,106.022003,14917671.0,67.62249,0.012442530553309794
2014-09-04,2014-09-04,105.122002,105.321999,103.488998,104.133003,5148198.0,66.417648,-0.017977815725957136
2014-09-05,2014-09-05,104.988998,107.778,104.667,105.5,8742780.0,67.289551,0.013042160266039104
2014-09-08,2014-09-08,107.667,111.467003,106.0,110.210999,14074726.0,70.294304,0.043685806785028085
2014-09-09,2014-09-09,111.310997,111.889,108.889,109.856003,13060976.0,70.067871,-0.0032264133328760987
2014-09-10,2014-09-10,109.333,110.556,107.210999,107.821999,7025373.0,68.770554,-0.018688698881431882
2014-09-11,2014-09-11,108.889,111.667,108.067001,110.900002,10728252.0,70.733757,0.028147267988659408
2014-09-12,2014-09-12,110.511002,112.400002,109.344002,109.667,7422255.0,69.947334,-0.011180339678896978
2014-09-15,2014-09-15,110.0,111.556,109.321999,110.766998,6214113.0,70.648926,0.009980319869114851
2014-09-16,2014-09-16,111.266998,111.266998,103.921997,104.244003,9625311.0,66.488457,-0.0606945536686041
2014-09-17,2014-09-17,105.532997,106.556,102.421997,105.133003,8383756.0,67.05546600000001,0.008491774009935504
2014-09-18,2014-09-18,104.755997,108.889,104.011002,108.244003,7062525.0,69.03971899999999,0.02916184900479557
2014-09-19,2014-09-19,109.310997,109.310997,105.789001,106.099998,5056762.0,67.672241,-0.020005910371569516
2014-09-22,2014-09-22,105.977997,107.755997,105.366997,107.344002,5222354.0,68.465675,0.01165645849663477
2014-09-23,2014-09-23,107.078003,108.022003,105.043999,105.522003,4517505.0,67.303589,-0.01711896117850653
2014-09-24,2014-09-24,105.377998,106.956001,101.866997,106.444,5448838.0,67.89164699999999,0.00869944424221103
2014-09-25,2014-09-25,105.578003,107.733002,100.821999,101.988998,7655854.0,65.050179,-0.0427540511672051
2014-09-26,2014-09-26,101.111,106.444,100.032997,105.456001,5677083.0,67.261482,0.033428783283518726
2014-09-29,2014-09-29,104.689003,107.278,103.432999,104.344002,5397822.0,66.552231,-0.01060067202205417
2014-09-30,2014-09-30,103.310997,108.199997,102.710999,107.143997,8351726.0,68.33811999999999,0.02648066885185329
2014-10-01,2014-10-01,108.889,109.710999,107.222,108.543999,6667258.0,69.23105600000001,0.012981811278932831
2014-10-07,2014-10-07,109.977997,110.210999,107.199997,107.789001,9513958.0,68.749512,-0.006979909736747558
2014-10-08,2014-10-08,108.667,114.310997,107.622002,113.766998,13954896.0,72.56237,0.05397682955783445
2014-10-09,2014-10-09,114.667,115.778,112.689003,113.710999,10176026.0,72.526657,-0.0004922908569957585
2014-10-10,2014-10-10,114.956001,115.866997,112.667,113.022003,10024988.0,72.08719599999998,-0.006077735205147761
2014-10-13,2014-10-13,113.111,114.155998,110.856003,113.032997,8017362.0,72.0942,9.715539174770528e-05
2014-10-14,2014-10-14,113.300003,113.766998,110.210999,110.588997,6939688.0,70.53538499999998,-0.021859098432417845
2014-10-15,2014-10-15,110.588997,110.588997,110.588997,110.588997,0.0,70.53538499999998,0.0
2014-10-16,2014-10-16,111.532997,115.088997,109.111,110.266998,9991426.0,70.330017,-0.002915806757176398
2014-10-17,2014-10-17,110.889,111.667,108.333,109.266998,7745508.0,69.692207,-0.009110188269477959
2014-10-20,2014-10-20,118.244003,118.866997,114.755997,117.333,35202231.0,74.836815,0.07122143927635173
2014-10-21,2014-10-21,117.333,117.333,114.733002,115.356003,9502299.0,73.575859,-0.016992973831606584
2014-10-22,2014-10-22,116.111,117.111,114.810997,116.155998,7064140.0,74.086113,0.006911136619133451
2014-10-27,2014-10-27,117.310997,117.699997,113.789001,114.633003,6121526.0,73.114731,-0.013198240910448966
2014-10-28,2014-10-28,114.778,116.622002,113.643997,115.143997,6567440.0,73.440636,0.00444754148398907
2014-10-29,2014-10-29,116.067001,117.266998,114.956001,115.522003,7346930.0,73.68174,0.003277600897930277
2014-10-30,2014-10-30,115.556,116.444,114.189003,116.032997,7464010.0,74.00765200000002,0.004413485960219178
2014-10-31,2014-10-31,116.222,119.155998,115.599998,117.866997,8611092.0,75.177406,0.01568224041974631
2014-11-03,2014-11-03,118.667,120.655998,117.833,119.0,5505408.0,75.90007,0.009566872983947759
2014-11-05,2014-11-05,120.667,122.667,120.189003,121.400002,9638266.0,77.430817,0.01996724714150755
2014-11-07,2014-11-07,121.400002,129.38900800000002,121.333,126.921997,15840482.0,80.952827,0.044481748496897566
2014-11-10,2014-11-10,127.755997,130.378006,126.710999,128.589005,12403210.0,82.016068,0.013048576982129134
2014-11-11,2014-11-11,129.444,130.078003,127.222,128.34399399999998,9462146.0,81.859802,-0.0019071269902442007
2014-11-12,2014-11-12,129.11099199999998,131.0,128.0,128.589005,7628386.0,82.016068,0.0019071269902442007
2014-11-13,2014-11-13,128.421997,128.421997,119.755997,120.511002,17560845.0,76.8638,-0.0648801548320348
2014-11-14,2014-11-14,124.444,126.0,121.956001,123.366997,19397844.0,78.685387,0.02342243393023491
2014-11-17,2014-11-17,123.667,125.0,119.611,122.189003,7264444.0,77.93405899999998,-0.009594386682279854
2014-11-18,2014-11-18,121.467003,123.266998,118.977997,119.400002,5916258.0,76.15519,-0.02308983972770484
2014-11-19,2014-11-19,119.778,122.588997,118.189003,119.178001,7039386.0,76.01359599999998,-0.0018610129526308585
2014-11-20,2014-11-20,119.733002,120.611,117.067001,118.622002,3682116.0,75.658974,-0.004676160576619459
2014-11-21,2014-11-21,118.333,120.877998,118.321999,118.789001,4988930.0,75.76548000000003,0.0014067215003921165
2014-11-24,2014-11-24,118.310997,119.532997,116.667,117.556,4260352.0,74.979057,-0.010433945405628364
2014-11-25,2014-11-25,117.333,119.289001,116.477997,117.255997,5533785.0,74.787712,-0.002555241131117825
2014-11-26,2014-11-26,117.778,118.755997,116.932999,117.744003,4294431.0,75.098969,0.004153236903226443
2014-11-27,2014-11-27,117.667,122.667,117.667,121.678001,13835372.0,77.60813900000002,0.03286547539617679
2014-11-28,2014-11-28,125.333,139.511002,125.111,132.567001,38625885.0,84.553299,0.08570978720589384
2014-12-01,2014-12-01,136.688995,137.11099199999998,133.11099199999998,134.121994,17399538.0,85.545105,0.01166168778428034
2014-12-02,2014-12-02,132.222,132.966995,128.455994,131.699997,11656544.0,84.000313,-0.018223255673174062
2014-12-03,2014-12-03,131.511002,132.378006,128.167007,128.733002,7885246.0,82.10791800000001,-0.022786069857072988
2014-12-04,2014-12-04,128.88900800000002,130.88900800000002,127.578003,129.544006,4755861.0,82.625198,0.006280239368342322
2014-12-05,2014-12-05,130.222,130.578003,125.266998,126.633003,2611980.0,80.768509,-0.02272754507848873
2014-12-08,2014-12-08,127.543999,129.32200600000002,125.643997,126.222,5676260.0,80.506355,-0.0032510240516527844
2014-12-09,2014-12-09,127.333,132.0,126.911003,129.455994,17991864.0,82.56905400000002,0.02529883601010852
2014-12-10,2014-12-10,130.199997,130.578003,127.255997,127.622002,5982993.0,81.399307,-0.014268201959342974
2014-12-11,2014-12-11,128.878006,130.578003,126.088997,126.800003,7706966.0,80.875023,-0.006461722248226387
2014-12-12,2014-12-12,127.889,128.667007,124.0,124.932999,5908923.0,79.684219,-0.014833476038747406
2014-12-15,2014-12-15,124.789001,126.643997,119.611,120.278,6541767.0,76.715195,-0.03797176290205506
2014-12-16,2014-12-16,120.222,125.588997,119.766998,122.511002,12625340.0,78.13942,0.018394868754799454
2014-12-17,2014-12-17,123.289001,124.444,120.444,122.133003,8345650.0,77.898331,-0.0030901392810482875
2014-12-18,2014-12-18,122.467003,129.632996,122.467003,127.988998,10817460.0,81.633377,0.0468336824586153
2014-12-19,2014-12-19,128.977997,129.778,126.556,126.932999,7923672.0,80.959846,-0.008284906838645691
2014-12-22,2014-12-22,126.932999,127.532997,125.699997,127.143997,5487273.0,81.094421,0.001660863776392851
2014-12-23,2014-12-23,127.300003,128.64399699999998,125.333,125.733002,3251772.0,80.194466,-0.0111596571419037
2014-12-24,2014-12-24,125.722,126.278,121.122002,122.056,12988044.0,77.84921999999997,-0.029680631035930993
2014-12-26,2014-12-26,122.778,123.022003,118.967003,120.255997,5865552.0,76.701141,-0.014857294558620282
2014-12-29,2014-12-29,120.889,122.233002,120.244003,120.932999,3735702.0,77.13295,0.00561397192639479
2014-12-30,2014-12-30,122.199997,123.022003,120.755997,122.210999,3042284.0,77.948082,0.010512433354942452
2014-12-31,2014-12-31,121.567001,122.611,120.266998,121.655998,3627032.0,77.594109,-0.0045514803256736505
2015-01-01,2015-01-01,122.222,123.744003,121.244003,122.344002,3441483.0,78.03290600000003,0.005639100162543542
2015-01-02,2015-01-02,121.556,123.310997,120.889,121.389,3367593.0,77.423798,-0.007836408484144464
2015-01-05,2015-01-05,120.689003,125.333,120.689003,124.821999,6190628.0,79.613426,0.02788854593170686
2015-01-06,2015-01-06,126.289001,128.089005,121.944,123.588997,14040729.0,78.826988,-0.00992732143105357
2015-01-07,2015-01-07,124.289001,127.389,122.477997,126.356003,8534110.0,80.591835,0.02214191611349925
2015-01-08,2015-01-08,128.0,133.88900800000002,127.022003,132.899994,12601552.0,84.765701,0.05049364998686201
2015-01-09,2015-01-09,134.65600600000002,134.65600600000002,129.688995,130.910995,5995714.0,83.497078,-0.0150793544059189
2015-01-12,2015-01-12,132.167007,132.167007,129.033005,130.0,4430120.0,82.916023,-0.00698331270613739
2015-01-13,2015-01-13,131.244003,133.488998,129.800003,130.688995,7015558.0,83.35548399999998,0.00528607734705755
2015-01-14,2015-01-14,131.222,131.667007,126.889,127.377998,5955430.0,81.24368299999998,-0.025661331378418417
2015-01-15,2015-01-15,128.778,131.511002,126.477997,128.88900800000002,5257822.0,82.20742800000002,0.011792592447940288
2015-01-16,2015-01-16,129.332993,130.121994,126.689003,127.143997,5168277.0,81.094421,-0.013631495803145377
2015-01-19,2015-01-19,125.556,126.667,123.289001,124.344002,8658918.0,79.308548,-0.022268251117875337
2015-01-20,2015-01-20,124.567001,126.889,124.567001,125.567001,5363280.0,80.088593,0.009787518423029162
2015-01-21,2015-01-21,125.333,127.043999,125.199997,126.067001,6090579.0,80.407501,0.00397403340803848
2015-01-22,2015-01-22,125.678001,127.199997,123.889,124.310997,4839048.0,79.287498,-0.014027006117659724
2015-01-23,2015-01-23,125.556,129.88900800000002,124.266998,128.35600300000002,10444707.0,81.867462,0.032021160806042566
2015-01-27,2015-01-27,128.88900800000002,129.444,126.133003,127.244003,8728002.0,81.158211,-0.008701150704999883
2015-01-28,2015-01-28,127.333,133.199997,126.956001,132.710999,8379882.0,84.645142,0.04206724584606558
2015-01-29,2015-01-29,133.778,142.399994,133.556,141.466995,21949448.0,90.229866,0.06389276322919013
2015-01-30,2015-01-30,142.789001,147.88900800000005,140.88900800000005,146.210999,13193618.0,93.255653,0.032984197758744394
2015-02-02,2015-02-02,143.556,147.5,138.955994,139.733002,10485572.0,89.12389399999998,-0.04531720955010688
2015-02-03,2015-02-03,140.667007,140.667007,132.188995,133.222,11381832.0,84.97107700000002,-0.047716541123385525
2015-02-04,2015-02-04,132.766998,135.488998,129.744003,133.832993,15172168.0,85.36077900000002,0.0045758050093054345
2015-02-05,2015-02-05,134.600006,139.778,132.621994,134.511002,9503086.0,85.793205,0.005053074547353376
2015-02-06,2015-02-06,133.710999,135.533005,128.688995,129.688995,5751513.0,82.717667,-0.0365066007695134
2015-02-09,2015-02-09,128.667007,131.332993,126.255997,127.722,8607510.0,81.463081,-0.015283283034984054
2015-02-10,2015-02-10,127.078003,130.477997,126.667,129.61099199999998,5895693.0,82.66791500000002,0.014681634440238513
2015-02-11,2015-02-11,131.11099199999998,133.899994,129.17799399999998,132.932999,5209646.0,84.786751,0.025307734194541357
2015-02-12,2015-02-12,134.444,136.332993,131.84399399999998,132.766998,4383900.0,84.68087,-0.0012495721973593275
2015-02-13,2015-02-13,133.11099199999998,140.688995,131.033005,139.11099199999998,10695478.0,88.727173,0.04667646945218973
2015-02-16,2015-02-16,139.11099199999998,143.033005,131.878006,132.688995,12432550.0,84.631111,-0.047264248310351135
2015-02-18,2015-02-18,132.778,133.977997,129.522003,131.022003,10396404.0,83.567879,-0.012642717558084549
2015-02-19,2015-02-19,132.222,133.778,130.11099199999998,132.199997,8227228.0,84.319221,0.008950622365330395
2015-02-20,2015-02-20,132.378006,135.167007,131.121994,133.667007,10022958.0,85.254913,0.011035898866011529
2015-02-23,2015-02-23,134.332993,135.556,130.722,132.367004,4996886.0,84.42574300000003,-0.009773378057991168
2015-02-24,2015-02-24,133.132996,135.444,131.778,134.977997,5070542.0,86.09108,0.019533438658615232
2015-02-25,2015-02-25,135.556,137.88900800000002,133.955994,136.5,8872047.0,87.061836,0.011212819203777258
2015-02-26,2015-02-26,136.667007,136.778,130.667007,132.188995,12987266.0,84.31221,-0.03209193042880632
2015-02-27,2015-02-27,133.11099199999998,135.332993,131.132996,134.632996,4887054.0,85.871033,0.018319860047361303
2015-03-02,2015-03-02,140.0,146.667007,140.0,145.432999,12592791.0,92.759438,0.07716289929846631
2015-03-03,2015-03-03,145.921997,148.0,143.778,145.800003,5194260.0,92.99353,0.0025204671176766173
2015-03-04,2015-03-04,146.65600600000005,148.878006,140.378006,141.722,8076596.0,90.392494,-0.028368687863268068
2015-03-05,2015-03-05,141.578003,144.556,141.11099199999995,142.899994,5530860.0,91.143845,0.008277739811315854
2015-03-09,2015-03-09,143.188995,143.444,140.255997,140.722,3170632.0,89.754692,-0.01535866823528931
2015-03-10,2015-03-10,141.17799399999996,143.544006,140.17799399999998,141.34399399999995,6541132.0,90.151405,0.004410230110320157
2015-03-11,2015-03-11,141.778,143.078003,136.800003,137.61099199999998,3800696.0,87.77044699999998,-0.02676568521637801
2015-03-12,2015-03-12,137.544006,139.778,137.332993,138.699997,4159602.0,88.465019,0.007882358891761143
2015-03-13,2015-03-13,139.556,142.589005,137.38900800000002,138.421997,5576670.0,88.287704,-0.002006362973900444
2015-03-16,2015-03-16,139.832993,141.17799399999996,138.056,139.444,4270302.0,88.939545,0.007356023895807695
2015-03-17,2015-03-17,141.966995,143.0,139.778,140.710999,7030246.0,89.747665,0.009045141055801231
2015-03-18,2015-03-18,141.766998,147.65600600000005,141.11099199999995,145.210999,7884382.0,92.617836,0.031479726178629264
2015-03-19,2015-03-19,146.222,147.332993,142.222,143.444,7186424.0,91.490822,-0.012243075255923051
2015-03-20,2015-03-20,143.778,143.778,138.667007,139.567001,4518783.0,89.018005,-0.02740000859720304
2015-03-23,2015-03-23,139.932999,141.32200600000004,137.800003,138.511002,4638604.0,88.344482,-0.00759491196747053
2015-03-24,2015-03-24,138.11099199999998,141.444,138.0,140.578003,5825776.0,89.662842,0.014812695074028603
2015-03-25,2015-03-25,140.667007,142.755997,138.621994,139.811005,7371482.0,89.173645,-0.005470899461008649
2015-03-26,2015-03-26,139.332993,141.778,136.022003,136.744003,5906660.0,87.217461,-0.022180984592805156
2015-03-27,2015-03-27,137.733002,138.567001,134.444,137.688995,3142462.0,87.82019,0.0068868769524108595
2015-03-30,2015-03-30,139.289001,142.332993,138.710999,139.410995,5111226.0,88.918518,0.012428993642924269
2015-03-31,2015-03-31,140.399994,146.710999,139.567001,144.399994,9392738.0,92.100571,0.035160720734448425
2015-04-01,2015-04-01,144.910995,147.710999,143.64399699999996,145.199997,5151910.0,92.610832,0.005524968027960321
2015-04-06,2015-04-06,146.667007,147.089005,144.444,145.567001,3476866.0,92.84491,0.002524355641710052
2015-04-07,2015-04-07,145.11099199999995,145.511002,142.432999,143.0,4055062.0,91.207634,-0.01779186697708468
2015-04-08,2015-04-08,143.556,150.867004,142.589005,149.5,10284534.0,95.353432,0.044451725388591434
2015-04-09,2015-04-09,151.332993,152.089005,147.378006,148.067001,7309035.0,94.439453,-0.009631404942798127
2015-04-10,2015-04-10,148.432999,150.533005,146.966995,147.278,5492650.0,93.936211,-0.005342974633772535
2015-04-13,2015-04-13,148.266998,148.511002,145.078003,145.421997,5152005.0,92.752434,-0.0126820017986784
2015-04-15,2015-04-15,145.421997,147.600006,142.667007,143.955994,6653030.0,91.817383,-0.010132306731725826
2015-04-16,2015-04-16,143.778,143.778,140.0,140.789001,7811910.0,89.79741700000002,-0.022245426024446683
